Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Sale,8.9,17.5,0.2,1.8,5.5,W,35,WNW,SW,15,13,92,62,1026.4,1024.7,6,5,11.6,16.3,No,No
AliceSprings,13.3,34.3,0,15.6,10.9,ESE,41,E,SE,24,17,11,8,1019.8,1015.6,1,1,25.5,33.1,No,No
SydneyAirport,17,24.7,0,5,10.7,WSW,35,SW,ESE,15,22,72,57,1014.1,1012.4,5,2,20.5,24.2,No,No
Hobart,2,16.1,0,0.6,0.9,NW,31,NW,NNE,19,6,96,82,1026.9,1022.6,6,7,2.1,9.5,No,Yes
Cairns,23.2,32.2,0,7.4,10.4,SE,37,SSE,ESE,17,22,71,54,1013.3,1009.2,1,2,28.1,31.2,No,No
Darwin,20.2,33.3,0,4.8,11.1,ESE,39,NE,NNW,17,17,73,49,1013.9,1010.2,2,0,26.3,30.6,No,No
Sale,14.5,34.3,0,7.2,10.8,SSW,48,NNE,SE,6,30,49,27,1009.1,1007.2,1,5,25.7,32.7,No,No
Perth,7.3,20.8,0,3,8.3,WNW,28,NNE,WNW,9,15,77,57,1018.3,1014.4,7,3,13.6,19.3,No,No
Melbourne,14.4,21.8,0,8.2,9.5,SSE,44,SSW,SSE,11,24,51,42,1019.3,1017.6,7,6,16.5,20.1,No,No
Williamtown,7.7,19.9,0,4,2.9,NW,37,WNW,SSE,11,22,72,72,1019.1,1016.6,7,7,16.7,18.7,No,No
WaggaWagga,20.3,35.3,0,8.8,11.6,E,37,ENE,N,24,11,54,24,1019.1,1015.8,0,2,23.8,32.9,No,No
Townsville,12.1,25.3,0,5,10.1,ENE,35,ESE,ENE,7,26,66,52,1019.6,1016.3,1,1,20.9,23.7,No,No
Brisbane,21.5,32.9,0.4,10,10.9,NE,26,ENE,ENE,4,11,60,54,1012.7,1008.5,3,1,27.3,30.6,No,No
Mildura,11.2,28.3,0,10,13.3,SE,46,SSE,SSE,17,20,58,20,1019.6,1016,0,1,15,26.1,No,No
Sale,-1.4,15.3,0,0.4,3,ENE,20,N,ESE,6,11,97,64,1022,1018,7,7,4.4,13.3,No,Yes
NorfolkIsland,13.3,20.1,0,4.6,9.1,ENE,20,NE,WSW,13,4,60,56,1024.9,1022.9,1,1,18.1,19.7,No,No
Cairns,21.1,30.3,0,7,11.2,ENE,30,SE,NE,15,19,68,56,1013.5,1010.2,2,1,27.1,29.6,No,No
Cairns,19.6,30.2,0,8,10.7,ENE,31,S,NE,17,20,61,45,1017.4,1013.8,3,1,25.4,29.2,No,No
PerthAirport,7.1,18.4,1,2.2,7.6,WSW,31,WSW,SSE,7,11,89,53,1021.5,1020.6,3,7,12.3,16.9,No,No
SydneyAirport,6.5,19,0,3.2,10.2,WSW,43,WNW,N,19,7,45,21,1024.4,1021.2,1,0,11.3,18.2,No,No
AliceSprings,7.2,23.8,0,7.6,12.1,E,41,E,ESE,17,24,41,27,1021.8,1017.2,1,1,17.8,22.7,No,No
Perth,18.8,36.6,0,10.6,13.2,S,39,ENE,SE,17,13,38,18,1011.9,1009.2,0,0,27.1,36,No,No
Townsville,25.4,33.3,0,12.8,7.9,E,50,SE,ENE,24,33,50,48,1009.6,1005.5,7,4,28.6,32,No,No
Darwin,26.3,33.1,0,6.6,8.7,E,56,NW,WNW,20,26,72,59,1010.7,1006.8,6,3,30.1,32.8,No,No
Nuriootpa,8.9,17.2,9.2,4,6.2,W,69,WNW,WNW,31,30,81,50,1008,1005,4,7,11.6,15.5,Yes,Yes
NorfolkIsland,21.4,26.3,0,6.8,8.9,E,37,E,E,28,17,79,76,1014.6,1013.3,2,3,24,24.8,No,No
Melbourne,12.7,26.2,0,8,10.5,N,44,NE,N,9,20,46,33,1024.6,1020.2,4,6,19.2,25.7,No,No
WaggaWagga,2.7,28.9,0,9.8,12.8,W,39,ENE,W,7,15,45,11,1019.8,1016.1,0,2,15.3,27.2,No,No
Cairns,24,30.2,0.2,7.8,10.3,ESE,48,SSE,SE,24,31,76,64,1012.7,1009.3,5,8,26.5,29.3,No,No
Darwin,24.7,31.3,11.6,6.4,3.7,WNW,46,W,WNW,26,24,76,76,1008.8,1006,6,8,30.2,29.8,Yes,Yes
Mildura,10.4,20.8,0,2.8,5.5,WNW,44,WNW,WNW,17,24,77,44,1017.9,1014.8,1,7,13.3,20.5,No,No
MountGambier,8.4,18.5,0,1.6,4.3,NW,54,NNW,W,20,17,79,90,1013.3,1014.1,4,8,14,11.8,No,Yes
Darwin,22.9,31.7,81,7.8,4.7,SSW,28,S,N,13,15,89,58,1009.1,1006.5,8,7,25.5,31.5,Yes,No
Moree,10.4,25.7,0,4,8.2,WSW,37,ENE,NNW,19,17,60,41,1023,1018.1,1,4,18.2,24.7,No,Yes
CoffsHarbour,12.6,18.8,0.2,2.2,7.3,WSW,26,WSW,E,11,13,46,43,1018.7,1015.9,7,1,14.8,17.7,No,No
MelbourneAirport,3.8,10,0,1.6,0,WSW,46,N,ENE,26,13,85,97,1013,1012.9,7,7,6,7.4,No,Yes
Williamtown,12.2,24.7,0.2,2.6,9.7,SSE,30,WNW,SSE,9,24,85,72,1027.8,1025.4,1,1,19.4,23.3,No,No
MountGambier,13.7,23.3,0,7.8,6.9,SSW,44,WSW,SSW,20,31,65,46,1015.8,1015.3,7,2,17.5,21.9,No,No
Brisbane,15.5,27.2,0,5.6,12.1,ENE,31,ENE,NE,6,13,55,46,1020.5,1015.9,1,1,24.1,25.7,No,No
Moree,24.1,38.2,0,12,13,N,33,NNE,NNE,24,11,54,16,1012.9,1008.8,1,1,27.9,37.1,No,No
Mildura,20.3,36.9,0,9.8,8.9,NNE,39,NNE,NNE,20,17,25,15,1007.6,1006.1,7,2,26.3,35.8,No,No
Townsville,25.3,31.9,9.2,8.2,11.2,N,35,N,N,11,22,74,74,1006.1,1002.5,6,7,30.8,31.2,Yes,No
PerthAirport,15,29.7,0,11.8,5.7,E,61,E,E,31,24,36,18,1012.6,1008.9,1,7,22.2,28.4,No,Yes
Moree,23.5,37.1,0,12,8.2,ENE,52,NNE,NNW,26,20,46,20,1014.1,1009.4,2,6,26.9,35.4,No,Yes
NorfolkIsland,17.8,20.5,0,2.4,0.8,NNE,44,NNE,NNE,20,24,88,93,1018.1,1015.1,8,8,19,18.9,No,Yes
Darwin,27.5,33.4,0.2,2.8,10.2,WNW,31,W,W,15,17,77,64,1010.8,1006.9,7,3,29.9,32.7,No,No
Brisbane,12.5,22.5,0.2,3.2,9.5,WSW,28,WSW,SSW,9,6,70,54,1014.2,1010.3,3,2,16.5,21.9,No,No
Watsonia,12.9,19,0,8.4,7.6,W,54,WNW,W,11,15,61,47,1010.8,1010.9,1,7,14.6,18.3,No,Yes
Hobart,7.7,16.3,3.4,1,5.8,NNW,43,N,NNW,2,9,88,49,1005.8,1007.7,6,4,9.6,13.9,Yes,No
Sale,7.4,15.3,0,5.2,7.2,WNW,72,NNW,WNW,26,41,58,38,1014,1014.8,1,5,11.2,14.1,No,No
Melbourne,11.4,18,2.2,3.4,5.5,N,31,NW,WSW,13,19,89,43,1020.1,1020.5,7,5,13,17,Yes,No
PerthAirport,3.8,17.6,0,1.6,8.7,NE,28,ENE,WNW,15,4,69,36,1025.5,1021.8,1,2,8.8,17,No,No
MelbourneAirport,9,18.7,0,3.2,6.4,SW,28,SSW,WSW,9,9,81,47,1023.2,1018.7,7,1,12.2,18.1,No,No
Cairns,17.7,27.8,0,0.6,9.3,SSE,35,S,ESE,19,15,62,45,1015.9,1013.5,3,4,23.1,26.9,No,No
CoffsHarbour,6,19.4,0,2.2,7.8,NE,26,SW,NE,7,13,89,55,1025.4,1022.2,5,4,12.4,18,No,No
Darwin,24.3,32.1,6.8,6.4,6.2,SSW,37,E,S,2,15,82,93,1012.3,1009.6,7,8,27.9,25.2,Yes,Yes
WaggaWagga,2.3,11.5,0,1.4,0.1,NW,24,W,NNW,2,11,99,80,1024.1,1023.1,7,7,5.5,11.3,No,Yes
MountGambier,5.8,15.7,2.6,1,8.3,SSE,35,SE,SSE,15,19,88,66,1019.4,1018.4,5,3,11.6,14.1,Yes,No
NorfolkIsland,14.4,18.8,1.6,4.8,9.1,SW,50,SSW,SSE,24,19,69,69,1015,1015.2,4,7,16.9,17.8,Yes,No
Mildura,4.9,17.5,0,1.6,8.6,SSE,26,SSW,SSE,11,15,97,61,1033.2,1030.6,5,2,7.4,17.2,No,No
Sale,13,17.2,40.4,5.8,0,W,52,W,W,26,35,93,64,1009.9,1012.4,8,8,13.6,16.2,Yes,No
Watsonia,10.8,21.3,0,5.8,11,SSW,30,W,SW,9,13,71,45,1023.3,1022,1,0,13.3,20.4,No,No
Hobart,17.1,31,0,8.8,4.3,SSW,61,NNE,SE,13,19,34,74,1010.1,1010.9,6,7,25,15.8,No,Yes
Townsville,23.4,30.9,0,10.8,10.7,NE,33,ENE,ENE,20,24,63,52,1019.3,1015.7,4,1,27.3,28.3,No,No
Townsville,25.4,31.1,0,9,11.7,E,37,ENE,ENE,24,30,63,60,1012.5,1009.9,3,2,28.8,29.5,No,No
Watsonia,6.3,20.2,0,1.4,9.2,NNE,31,E,E,9,9,100,57,1022.6,1018,1,2,10.8,19.3,No,No
Mildura,14.3,31,0,9,12.1,SW,46,SW,WSW,11,17,50,19,1012.2,1011.7,1,2,19.6,29.1,No,No
Canberra,5,12.6,0,2.8,7,WNW,50,NNW,WNW,26,28,70,48,1013.1,1013.4,4,8,8.5,10.9,No,No
Moree,27.2,40.2,0,16,11.8,NNE,46,NNE,WNW,31,24,41,15,1010.2,1007.8,7,7,30.9,39.6,No,No
Woomera,27.8,37.9,0,13.8,2.2,S,65,E,W,9,15,26,13,1004.7,1004,8,8,29.8,36.4,No,No
Watsonia,10,23.1,0,3,8.9,SW,28,E,N,2,13,75,42,1033.2,1027.4,6,1,13.6,22.5,No,No
NorfolkIsland,16.1,24.4,0,5.2,12.4,NE,35,ENE,NE,19,19,48,69,1022.8,1021.3,1,5,22.3,21.7,No,No
Nuriootpa,16,35.5,0,7.8,10.8,SE,48,NNE,SW,9,20,21,13,1017.4,1013.9,6,6,28.8,34.9,No,No
Cairns,18.1,26,2.2,6.2,6.5,SE,39,S,SE,15,30,73,58,1021.5,1018.3,5,5,21.6,24,Yes,No
Sydney,14.8,22.9,1.4,2.6,9.3,NE,41,WNW,ENE,6,26,80,63,1020.5,1017.5,4,4,18.3,21.9,Yes,No
Mildura,4.8,20.5,0,2,6.8,NW,48,N,NW,11,28,77,39,1014.2,1008.5,1,6,9.5,19.9,No,Yes
Moree,4.1,20.8,0,9,11.5,SSW,46,SSW,SSW,19,31,47,27,1022.2,1019.9,3,3,14.3,20,No,No
Sale,12.2,17.7,0.6,2.2,0.9,ESE,35,SE,ESE,6,17,80,80,1015.1,1010,8,8,13.4,16.4,No,Yes
Perth,7.1,16,19.2,2.6,9.8,SW,44,SE,SSW,7,15,65,41,1023.4,1022.6,1,3,12,15.2,Yes,No
Portland,4.3,16.3,0,4,12.6,W,31,S,W,9,22,79,62,1021.2,1020.7,6,6,13.2,15.8,No,No
WaggaWagga,15.7,32.9,0,11.6,12.9,E,56,ENE,N,24,9,44,22,1018.6,1012.9,1,0,19.4,29.9,No,No
Williamtown,6.9,19.1,0.2,2.2,6.9,WNW,50,NW,WNW,11,30,93,55,1009.8,1005.9,6,4,10.3,16.9,No,No
WaggaWagga,12.1,35.4,0,8,10.8,SW,46,ENE,NW,15,19,29,10,1012.9,1006.7,3,5,22.4,34.2,No,No
Darwin,24.8,32.4,1.6,5.2,5.6,N,52,NE,N,13,17,85,60,1011.4,1008.6,7,7,27.2,31.8,Yes,Yes
Townsville,19.6,26.9,0,7,10.4,ENE,33,ENE,ENE,20,22,55,51,1019,1015.3,2,2,24.9,25.2,No,No
SydneyAirport,7.4,18,0,2.6,9.5,WSW,39,NW,S,19,17,52,46,1025.4,1024.2,1,1,11.7,16.7,No,Yes
NorfolkIsland,17.9,22.6,0,5.8,10.9,SE,39,SE,SE,20,20,58,56,1019.2,1017.7,3,2,21.1,21.6,No,Yes
Perth,13.7,16,23.2,7.2,3.8,NW,72,W,W,22,30,72,77,996.4,996.9,6,6,15,13.2,Yes,Yes
AliceSprings,21,33.3,0,7.4,10.7,NE,44,N,NE,15,9,68,46,1011.3,1007.7,3,6,26.5,32.6,No,Yes
Brisbane,11.1,22.8,0,2.8,2.1,WSW,13,SW,W,4,6,80,49,1018.9,1014.7,7,6,14.5,21.9,No,No
Sale,15.1,16,2,3.8,0.4,SSW,39,WNW,SSE,11,13,94,89,1008,1007.5,8,7,15.5,14.7,Yes,Yes
Brisbane,16.4,27,0,7,9.5,NNE,22,NE,NE,4,9,66,63,1021.1,1017.2,7,5,22.9,24.6,No,No
Mildura,21.1,24.7,8.6,7,0,S,41,SE,SE,15,17,95,84,1007.4,1006.3,8,8,21.8,23.7,Yes,No
AliceSprings,16.8,32.8,0,12,11.6,WNW,56,NNW,NNW,33,19,2,2,1018.2,1014,0,0,26.3,31.8,No,No
Canberra,8,29.2,0,8.8,12.9,E,41,WNW,NE,6,9,63,23,1020.6,1016.7,1,1,14.2,27.1,No,No
Darwin,28.6,34.8,0,7.8,10.5,WNW,41,W,WNW,15,31,76,61,1006.7,1003.9,6,5,30.9,34,No,Yes
MountGambier,5.2,23.3,0.2,5.2,12.8,S,39,SE,SSE,19,24,58,39,1017.5,1015.2,1,5,16.2,21.5,No,No
Townsville,12.5,22.6,0,6.8,10.5,SSW,31,SW,NE,24,15,55,41,1017.7,1014.6,1,1,16.6,21.8,No,No
Mildura,4.9,23.1,0,1.8,9,NW,30,NNE,NNW,15,13,65,21,1023.4,1020.4,4,1,10.7,22.6,No,No
Moree,16.9,31.6,0,7.6,11.6,NNE,33,NNE,SSW,22,15,54,29,1015.6,1011.3,1,4,22.5,30.8,No,No
MelbourneAirport,9.6,22.9,0,4,7.3,SW,37,WSW,WSW,17,17,66,43,1023.9,1021.8,7,6,14.3,21.8,No,No
Perth,5.7,23.5,0,3.4,9.3,NE,50,NE,NNE,19,17,39,23,1022.8,1016.9,1,6,16.5,23,No,No
Brisbane,5.2,19.1,0.2,8,9.9,W,43,SW,W,6,20,44,30,1019.2,1017.5,1,2,15,18.4,No,No
MelbourneAirport,9.7,28,0,4,10.6,N,41,N,NW,19,20,81,27,1022.4,1018.3,2,3,14.9,27.5,No,No
Cairns,21.9,30.2,0,9.2,10.7,E,39,SSE,ENE,19,26,61,50,1015.5,1011.1,5,2,27.1,28.7,No,No
Nuriootpa,15.2,34.2,0,11.2,13,SE,52,ESE,ESE,17,28,43,9,1020.7,1018,0,0,19.8,32.2,No,No
Watsonia,11.3,25.2,0,4,4.9,N,48,NE,N,17,19,55,41,1026,1022.6,5,7,20.2,23.4,No,No
Watsonia,12.2,29.5,0,6.6,10.5,NNW,26,NE,NE,7,9,73,29,1024.4,1021.2,2,2,16.3,28.3,No,No
Portland,12.1,20.1,0,9,4.8,WSW,39,WSW,SSW,17,19,76,62,1012.6,1014.2,8,8,16.9,18.9,No,No
NorfolkIsland,15.6,17.7,23.8,4,0,SSE,24,SSE,SE,17,13,93,83,1021.4,1019,8,7,16,17.3,Yes,No
Townsville,24,31.7,0,11,12,ESE,52,E,ENE,19,33,62,59,1013,1009.6,3,5,30.1,30.2,No,Yes
Williamtown,11.1,27.1,0,3.6,9.9,ENE,24,NW,NE,2,15,69,40,1012.4,1007.5,5,3,17.9,26.8,No,No
MountGambier,8.3,33.2,0,3.4,8.1,N,61,N,NNW,31,35,42,10,1004.9,998.5,5,6,20.1,32.3,No,Yes
Sydney,14.4,25.5,0,3.2,4.7,W,24,W,WNW,17,7,69,41,1022.9,1019.6,7,7,16.2,25.2,No,No
PerthAirport,19.9,33.9,0,8.8,12.2,E,57,ENE,S,22,13,47,25,1017.6,1013.7,1,1,24.1,33.3,No,No
PerthAirport,15.9,32.5,0,11.2,12.7,E,69,ENE,WSW,26,31,33,26,1019.2,1013.9,1,2,22.6,30.2,No,No
AliceSprings,22.7,30.6,0,16,3.8,ESE,33,E,SE,24,17,42,26,1018.7,1016,7,7,24.3,28,No,No
WaggaWagga,7.8,23.7,0,2.8,9.5,WSW,22,E,WSW,7,9,82,48,1020.4,1019.4,1,7,13.6,22,No,No
Portland,7,11.6,19,2.4,3.5,W,61,N,WSW,13,20,93,84,1007.1,1008.3,8,8,7.1,8.9,Yes,Yes
WaggaWagga,-0.2,14.6,0,1.2,2.8,WSW,24,SW,W,6,13,97,71,1025.7,1023.9,7,6,4.3,13.5,No,No
Darwin,24.3,31.9,0,5.2,2.5,ESE,20,ESE,W,11,9,83,58,1011.1,1006.3,7,7,25.2,31,No,No
Moree,22.1,29.4,44.6,43.6,0.8,E,43,NNE,ESE,20,13,67,46,1015.9,1013.6,8,8,24,28.9,Yes,No
MelbourneAirport,5.9,16,2.8,4.8,0,NNW,57,N,NW,30,26,78,52,1014.5,1013.6,7,7,8.3,14.4,Yes,No
MelbourneAirport,3.1,16.9,0,5.6,9.7,SE,28,NW,NE,7,7,55,40,1023.2,1018.8,7,7,11.4,16.3,No,No
Watsonia,12.4,15.7,24,5,2.7,SSW,48,SSW,SSW,20,24,95,75,1012.9,1015.4,7,8,13.4,13.9,Yes,No
PerthAirport,17.4,31.4,0,9,11.4,WSW,39,S,WSW,7,28,50,40,1014.5,1011.6,0,0,24.3,30.3,No,No
Melbourne,10.7,23.1,0,6.8,7.5,WNW,46,WNW,W,30,17,44,29,1009.9,1007.2,6,7,17,22,No,No
Cairns,24.2,31.5,63.4,8,5.5,SE,41,SE,SSE,13,20,84,70,1001.9,998.8,7,7,27.1,30.5,Yes,Yes
Brisbane,17.1,27.7,0,4.6,8.8,ESE,24,SSW,E,6,11,74,48,1020.5,1017.5,3,2,21.9,25.1,No,No
Melbourne,9.9,14.2,0.2,2.2,1.4,WSW,50,WSW,SSE,26,19,77,80,1018.5,1015.9,7,7,11.4,13.1,No,Yes
Watsonia,5.7,13.3,4,3.4,0.5,WNW,44,NW,W,11,13,98,92,1012.9,1013.2,8,7,8.9,10.9,Yes,Yes
Portland,7.6,21,0,1.8,9.5,W,26,NNE,W,13,9,89,51,1016.4,1013.2,2,8,10.6,20.2,No,No
Brisbane,16.4,27.8,0.2,3.8,10,N,24,WSW,NNE,2,7,68,60,1018.9,1014.1,3,3,23.4,25.2,No,No
Darwin,22.2,32.7,0,8.2,10.9,E,44,SE,ENE,22,24,39,35,1013.4,1009.7,2,7,25,32.3,No,No
Portland,7.8,11.9,1,0.8,1.8,WSW,50,WSW,WSW,28,28,54,61,1020.6,1021.2,8,8,9.8,10.6,No,No
SydneyAirport,11.3,26.5,0,5.2,10.9,SW,59,NW,NW,17,15,35,22,1016.6,1013.4,1,1,19.5,25.9,No,No
PerthAirport,17.4,19.8,0,6,0.4,SSW,43,NW,SW,26,31,69,82,1011.6,1012.1,7,8,19.7,14.3,No,Yes
MelbourneAirport,17.5,23.8,0.6,10.4,11.5,SW,61,SW,SSE,35,31,57,47,1012.5,1015.8,5,3,18.2,20.9,No,No
MountGambier,10.9,28.2,0,8,12.7,SSE,50,SE,SSE,30,31,50,32,1024.5,1022.8,0,0,20.4,27.2,No,No
Melbourne,9.1,19.4,1.6,2.2,8.4,N,48,NNW,NE,4,19,53,35,1015.4,1011.2,5,4,12.2,18.9,Yes,No
MelbourneAirport,13.2,24.1,0,7,5.7,N,74,N,N,54,37,62,51,1013.6,1009.3,7,7,16.4,23.4,No,No
WaggaWagga,0.3,15.6,0,1.4,9.7,E,19,E,S,11,9,79,45,1031.9,1027.9,1,1,5.8,14.6,No,No
MountGambier,13.9,18.7,0,12.2,12.6,SW,52,SW,SW,28,31,59,42,1018.5,1021.6,5,5,16.3,17.7,No,No
Canberra,8.9,12.4,20.8,2.8,0,SSE,41,NNW,WNW,13,11,96,95,1003.6,1001.5,8,8,9.3,9.9,Yes,Yes
Sale,3.3,14.3,2.6,1.6,6.6,SSW,35,WNW,SSW,20,20,75,76,1025.6,1025.8,6,8,10.9,12,Yes,No
MelbourneAirport,7.7,15.4,0,4,4.3,N,78,N,N,48,43,72,50,1008.9,1003,5,2,9,14.9,No,No
Perth,7.8,24.5,0,3.4,10.2,ENE,28,E,SE,13,9,60,23,1024,1020,2,1,14.4,24.1,No,No
Moree,18.4,27.5,0,10.4,7.3,SSW,39,NE,W,13,15,75,62,1017.6,1014.9,7,6,19.7,24.4,No,Yes
Moree,13,36.3,0,18.8,13.4,ENE,54,ENE,NNW,15,13,34,15,1012.1,1008.7,5,1,25.1,34.3,No,No
Darwin,26.3,32.3,5.4,3.4,4.4,WNW,43,WNW,WNW,9,31,82,75,1009.1,1006,8,6,29.1,31,Yes,Yes
Darwin,24.7,31.9,3,4.8,3.8,W,39,SSE,WSW,6,11,77,90,1008,1004.9,7,7,28.9,25.6,Yes,Yes
Sydney,18.9,20.4,33,5.4,0,ESE,37,ESE,E,20,13,96,93,1013.3,1012.5,8,8,19.2,20.2,Yes,Yes
MountGambier,11.1,32.2,0,8,11.6,NNE,39,NNE,ENE,28,20,54,34,1021.3,1017.8,0,0,19.3,31.2,No,No
MountGambier,5,18.7,1.6,1.2,3.2,SSW,33,N,SSW,6,19,81,56,1019.9,1017.9,5,6,12.9,16.1,Yes,No
Brisbane,8.9,22.5,0,2.4,9.9,N,17,SW,NW,7,6,77,44,1018.7,1014.3,0,1,13.5,22.3,No,No
WaggaWagga,9.6,22.1,0.6,2.6,10.6,SSW,31,WSW,WNW,11,9,67,41,1023.5,1022.8,0,1,13,19.4,No,No
Watsonia,11.4,13.2,1.4,1.6,1.2,NNW,24,NNW,S,9,7,100,82,1025.5,1026.6,6,7,11.5,12.9,Yes,Yes
Williamtown,16.2,30.2,0,4.8,11,ENE,35,NNW,E,9,24,67,44,1014.6,1011.6,2,2,23.7,29.8,No,No
Townsville,23.4,26.7,0,5.8,0.2,ESE,31,ESE,ESE,17,17,77,70,1018.8,1017.6,8,8,25.4,26,No,No
Nuriootpa,17.1,30.1,2.4,5.4,7.3,WNW,35,WNW,NNW,13,17,79,36,1011.2,1007.7,8,5,19.5,28.5,Yes,No
SydneyAirport,14.8,25.4,2.6,2.2,10.4,E,31,WNW,ENE,13,26,64,54,1024.6,1021.1,1,2,20.1,23.3,Yes,No
MelbourneAirport,16.2,33.3,0.6,4.2,7.2,NNE,56,NNW,S,7,22,91,43,1000.8,1000.1,4,2,17.9,28,No,No
Cairns,23.1,31.3,2.8,4.2,4.4,SE,28,N,ESE,7,19,76,50,1010,1006.7,7,6,27.6,30.1,Yes,Yes
Darwin,17.4,32,0,5.8,10.6,ESE,35,ENE,NNW,11,22,71,45,1014.5,1011,1,0,25.3,29.3,No,No
Woomera,17.4,32.3,0,9.8,8.5,ESE,37,E,NNE,15,13,20,11,1021.1,1016.6,0,0,24,31.4,No,No
Cairns,21.4,25.9,0,5.6,0.4,SSE,41,SSE,SSE,20,24,68,63,1016.3,1014,7,7,23.7,24.5,No,No
Sale,15.6,24.9,0.8,4.8,9.8,ESE,48,E,ESE,35,31,91,73,1023.1,1021.2,6,4,19.2,23.6,No,No
Brisbane,21.1,26.7,0,6.2,3,SE,24,SE,E,11,11,63,60,1017.1,1013.7,7,2,24.6,25.8,No,No
CoffsHarbour,17.7,27.1,0,4,11.9,NE,56,NE,NNE,17,35,68,58,1016.5,1013.4,0,3,24.5,25.5,No,No
PerthAirport,9.3,26.9,0.6,3.4,10.8,NNE,39,NNE,N,15,13,32,23,1024.3,1020.3,3,0,20.5,26.7,No,No
Melbourne,11.9,22.8,0,6.4,13.2,S,37,SSE,S,19,24,58,54,1015.6,1012.3,2,1,15.8,20.6,No,No
Sydney,7.5,17.8,0,3.2,10.7,W,24,W,E,19,17,62,47,1024.3,1019.1,3,1,10.1,16,No,No
Melbourne,6.5,11,4.8,2.2,1,NNW,46,N,N,15,17,68,60,1013,1010,8,7,8,10.2,Yes,No
SydneyAirport,7.6,19.7,0,3.4,10.8,WNW,30,NW,SSE,19,13,40,40,1022.1,1020,0,1,14.4,19.2,No,No
Williamtown,13.8,21,0,8,10.5,WSW,72,W,WNW,41,37,25,20,1011.1,1010.5,2,0,18.4,20.3,No,No
MelbourneAirport,8.6,19.6,5.8,4.4,9.5,WSW,35,WSW,SSE,13,15,74,42,1011.7,1007.4,1,5,11.9,19.5,Yes,No
MelbourneAirport,6.4,12.8,2.6,0.6,4.1,S,37,SW,S,15,24,87,81,1026.3,1024.9,5,7,9.2,10.4,Yes,Yes
Melbourne,14.6,19.3,3.6,6.6,3.8,NNW,52,NNW,NNW,28,26,60,49,1011.2,1011.4,5,7,15.6,18.3,Yes,No
WaggaWagga,3,18.4,2.8,4,11.6,E,20,NE,NW,4,6,77,39,1024.6,1022.1,1,3,9.7,17.5,Yes,No
PerthAirport,9.9,28.4,0,2.8,4.7,ENE,30,ENE,ESE,17,9,55,31,1021.6,1017.2,8,7,18.5,26.9,No,No
PerthAirport,9.5,26.5,0,7.2,12.9,WSW,46,ESE,WSW,7,33,48,43,1012.4,1009.5,1,0,20.2,24.3,No,No
Mildura,25.4,41.4,0,12,11.5,NNE,39,NE,NNE,17,22,27,14,1010.6,1005.8,2,0,32.5,39,No,No
Darwin,23.3,33.7,34,7.6,5.9,SSE,50,S,NW,13,15,86,58,1011,1006.6,7,7,27.2,33.3,Yes,Yes
NorfolkIsland,15.7,20.3,6,7.4,11.8,ESE,56,ESE,ESE,28,28,61,54,1018.2,1017.6,6,5,19,18.7,Yes,No
Nuriootpa,7,12,1.5,1.9,2.6,W,63,WNW,WSW,24,35,97,86,1017.7,1014.2,8,7,8.7,9.7,Yes,Yes
Melbourne,15.2,22.7,0,10,3.3,SW,35,S,SSE,13,13,88,69,1020.4,1016.9,8,7,15.3,18.7,No,No
Darwin,24.1,31.4,21.4,7.6,3.1,SSW,35,SE,WNW,9,13,79,72,1007.7,1004.8,7,7,28.3,30,Yes,Yes
Moree,18.6,29,0,5.8,3.6,SSW,52,NNE,SSW,17,30,65,69,1021.5,1017.7,7,7,22.1,20.2,No,Yes
NorfolkIsland,12.8,20.7,0,2.4,9.3,SE,28,W,SSE,7,13,62,64,1025.7,1024.1,1,1,18.5,18.6,No,Yes
PerthAirport,15.7,29.7,0,10,11.8,WSW,39,S,SW,19,30,53,44,1017.8,1015.2,2,7,23.6,26.8,No,No
SydneyAirport,6.5,19.2,0,2.6,1.4,N,44,NE,N,7,20,61,43,1016.3,1010.4,5,3,10.7,18.3,No,No
PerthAirport,5.8,23.2,0,2.2,9.8,ENE,35,ENE,ENE,20,19,41,37,1025.1,1021.1,1,0,12.6,22.5,No,No
Perth,14.6,37,0,9.6,13.2,NNE,35,NE,NNE,19,9,18,9,1016.7,1012.2,1,3,28.2,36.3,No,No
Cairns,16.1,28.4,0,4,10.1,NNE,28,E,NNE,7,15,73,70,1016.5,1011.8,3,1,21.5,25.8,No,No
PerthAirport,8.6,20.4,0,1.2,1.4,NE,24,NE,N,9,11,87,54,1024.9,1023.7,7,7,12.7,19,No,No
Cairns,22.3,29.1,0,6,7.3,SSE,46,SSE,ESE,20,30,76,61,1018.9,1015.6,6,7,24.7,27.3,No,No
Townsville,21,28,0,7.2,9.2,E,44,ENE,E,24,30,64,55,1019,1016.9,7,7,25.7,26.5,No,Yes
NorfolkIsland,14.3,20.4,0.2,3.2,8.2,WSW,31,SSW,SE,11,13,66,57,1024.7,1023,2,3,18.4,19.9,No,No
Canberra,-2.3,12.5,0.4,1.4,7.5,WNW,37,NW,WNW,7,26,76,42,1018,1017,2,2,5.6,11.1,No,No
