Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Mildura,19.2,28.2,0.2,8,8.6,SW,48,SW,SSW,24,24,75,37,1007.8,1009.2,7,2,19.6,27.4,No,No
Hobart,6.6,12.9,2.8,0.4,3.3,NW,46,WSW,SSW,17,13,66,83,1023.9,1026.2,3,3,10.9,10.4,Yes,Yes
MelbourneAirport,12.1,27.3,0,6.2,12.3,SSE,33,WSW,SSE,13,20,76,40,1008.6,1005.5,7,1,17.8,26.1,No,No
Cobar,7.4,27.6,0,5.8,11.9,N,35,NNE,NNW,17,20,15,6,1018,1013.1,1,0,20.6,26.7,No,No
MelbourneAirport,5.9,16,2.8,4.8,0,NNW,57,N,NW,30,26,78,52,1014.5,1013.6,7,7,8.3,14.4,Yes,No
Sydney,7.8,17.9,0,1.6,4.2,W,26,W,SE,20,15,84,64,1034.6,1032.1,3,6,10,15.9,No,Yes
Mildura,5.7,22.4,0,5.2,11.2,SE,31,SE,ESE,13,15,60,23,1023.5,1020.5,1,0,12.6,21,No,No
AliceSprings,19.6,36.9,0,10.6,10.4,S,41,SSW,SSW,15,17,21,12,1007.4,1004.9,3,2,31,36.2,No,No
Darwin,25.2,31.5,80.6,3.2,1.4,NW,43,WNW,W,13,28,94,81,1005.9,1003.3,7,8,26.6,29,Yes,Yes
Cairns,24.2,31.5,63.4,8,5.5,SE,41,SE,SSE,13,20,84,70,1001.9,998.8,7,7,27.1,30.5,Yes,Yes
Watsonia,3.6,22.7,0,3.6,8.2,NNE,46,NE,NNE,9,15,68,35,1017.6,1011.2,5,7,13.5,20.1,No,No
Brisbane,17.1,27.7,0,4.6,8.8,ESE,24,SSW,E,6,11,74,48,1020.5,1017.5,3,2,21.9,25.1,No,No
Melbourne,9.9,14.2,0.2,2.2,1.4,WSW,50,WSW,SSE,26,19,77,80,1018.5,1015.9,7,7,11.4,13.1,No,Yes
Portland,7.6,21,0,1.8,9.5,W,26,NNE,W,13,9,89,51,1016.4,1013.2,2,8,10.6,20.2,No,No
Darwin,22.2,32.7,0,8.2,10.9,E,44,SE,ENE,22,24,39,35,1013.4,1009.7,2,7,25,32.3,No,No
Williamtown,14.5,23,0,8.8,7.8,NW,74,WNW,WNW,41,37,57,43,1012.6,1013.7,7,3,17.1,21.4,No,No
Portland,7.8,11.9,1,0.8,1.8,WSW,50,WSW,WSW,28,28,54,61,1020.6,1021.2,8,8,9.8,10.6,No,No
SydneyAirport,11.3,26.5,0,5.2,10.9,SW,59,NW,NW,17,15,35,22,1016.6,1013.4,1,1,19.5,25.9,No,No
PerthAirport,11.1,23.5,0,1.6,5.4,S,50,N,W,13,20,88,61,1018.1,1017,6,8,15.4,21.5,No,Yes
WaggaWagga,7.4,23.2,0,8,10.5,WSW,24,NNW,WSW,2,11,72,20,1023.4,1020,2,7,13.7,22.6,No,No
WaggaWagga,17.8,35.5,0,10.6,13.5,NE,44,E,SSW,6,11,54,21,1019.7,1016.9,0,1,24.5,33.1,No,No
NorfolkIsland,18.8,25.4,0,4.6,9.6,W,30,WNW,WNW,15,22,64,65,1015,1013.6,6,6,23.4,24.3,No,No
Cairns,19.4,28.7,0,7.6,6.8,SSE,35,SSE,SSE,15,26,61,68,1017.9,1013.9,3,7,25.6,24.3,No,No
Watsonia,6.2,13.4,0,2.6,4.7,N,65,NNW,N,19,26,78,59,1009.1,1005.3,6,7,9.1,12.7,No,Yes
MountGambier,6.2,14.3,1,1.4,6.3,SSW,39,SW,SSW,13,15,82,71,1026.9,1027.1,4,3,10.5,12.3,No,No
WaggaWagga,6.8,27.7,0,7.2,13.4,NNW,26,NE,NNW,7,11,47,21,1016.7,1012.5,2,1,17.6,26.3,No,No
MountGambier,13.9,18.7,0,12.2,12.6,SW,52,SW,SW,28,31,59,42,1018.5,1021.6,5,5,16.3,17.7,No,No
Canberra,8.9,12.4,20.8,2.8,0,SSE,41,NNW,WNW,13,11,96,95,1003.6,1001.5,8,8,9.3,9.9,Yes,Yes
Darwin,23.1,34,10.2,7.6,10.8,E,56,E,NE,13,24,70,49,1012,1007.5,1,6,28,33.4,Yes,No
SydneyAirport,10.9,19.6,0,5.4,10.1,WNW,61,NW,W,24,33,44,33,1012,1013.4,2,3,15.8,17.7,No,No
MelbourneAirport,7.7,15.4,0,4,4.3,N,78,N,N,48,43,72,50,1008.9,1003,5,2,9,14.9,No,No
Perth,7.8,24.5,0,3.4,10.2,ENE,28,E,SE,13,9,60,23,1024,1020,2,1,14.4,24.1,No,No
Moree,18.4,27.5,0,10.4,7.3,SSW,39,NE,W,13,15,75,62,1017.6,1014.9,7,6,19.7,24.4,No,Yes
Woomera,11,22.3,0,7.2,4.7,NNE,46,NE,N,30,31,49,33,1023.2,1018.9,4,7,15,21.3,No,No
Sydney,7.2,16.1,0,6.4,10,W,46,W,S,28,28,45,36,1024.6,1026.8,1,1,9.6,15,No,No
Darwin,26.3,32.3,5.4,3.4,4.4,WNW,43,WNW,WNW,9,31,82,75,1009.1,1006,8,6,29.1,31,Yes,Yes
SydneyAirport,14.8,18.4,0,11.2,11.7,S,63,SSW,S,43,50,52,51,1022.6,1023.8,1,1,15.4,17.1,No,No
Sydney,18.9,20.4,33,5.4,0,ESE,37,ESE,E,20,13,96,93,1013.3,1012.5,8,8,19.2,20.2,Yes,Yes
MountGambier,5,18.7,1.6,1.2,3.2,SSW,33,N,SSW,6,19,81,56,1019.9,1017.9,5,6,12.9,16.1,Yes,No
CoffsHarbour,8.6,21.7,0,2.6,10,NNE,41,NW,NE,11,28,65,56,1029.1,1026.7,1,1,17.9,19.6,No,No
Brisbane,8.9,22.5,0,2.4,9.9,N,17,SW,NW,7,6,77,44,1018.7,1014.3,0,1,13.5,22.3,No,No
WaggaWagga,9.6,22.1,0.6,2.6,10.6,SSW,31,WSW,WNW,11,9,67,41,1023.5,1022.8,0,1,13,19.4,No,No
Williamtown,16.2,30.2,0,4.8,11,ENE,35,NNW,E,9,24,67,44,1014.6,1011.6,2,2,23.7,29.8,No,No
NorfolkIsland,17.3,23.3,0,6,10.8,SSW,37,SW,SSW,20,24,61,57,1013,1012,4,2,21.1,22,No,No
Townsville,23.4,26.7,0,5.8,0.2,ESE,31,ESE,ESE,17,17,77,70,1018.8,1017.6,8,8,25.4,26,No,No
MountGambier,1.2,20.2,0,2,12.4,N,33,NE,NW,13,13,69,33,1022,1017.9,0,1,11.2,19.7,No,No
Nuriootpa,17.1,30.1,2.4,5.4,7.3,WNW,35,WNW,NNW,13,17,79,36,1011.2,1007.7,8,5,19.5,28.5,Yes,No
SydneyAirport,14.8,25.4,2.6,2.2,10.4,E,31,WNW,ENE,13,26,64,54,1024.6,1021.1,1,2,20.1,23.3,Yes,No
CoffsHarbour,17.9,26.4,0.8,3.6,4.7,E,30,NW,ENE,9,22,89,67,1014.2,1012,7,3,21.4,25.9,No,Yes
Melbourne,8.5,18.8,0,4.6,7.8,NW,61,NNW,NNW,31,33,62,38,1012.1,1009.1,1,6,11.7,18,No,No
AliceSprings,11.1,30.5,0,11.8,11.6,ENE,37,E,SSE,28,17,20,8,1019.4,1014.7,0,0,20.4,29.6,No,No
Sale,4.9,28.9,0.2,3.8,12.5,E,31,WNW,NNW,7,11,76,24,1027.7,1023.2,0,1,14.3,28.4,No,No
Cairns,23.1,31.3,2.8,4.2,4.4,SE,28,N,ESE,7,19,76,50,1010,1006.7,7,6,27.6,30.1,Yes,Yes
Darwin,17.4,32,0,5.8,10.6,ESE,35,ENE,NNW,11,22,71,45,1014.5,1011,1,0,25.3,29.3,No,No
Woomera,17.4,32.3,0,9.8,8.5,ESE,37,E,NNE,15,13,20,11,1021.1,1016.6,0,0,24,31.4,No,No
Hobart,15.4,26.5,0,9.4,10.9,SE,48,SE,SE,9,26,53,56,1017.4,1015.9,7,6,22,21,No,No
Cairns,21.4,25.9,0,5.6,0.4,SSE,41,SSE,SSE,20,24,68,63,1016.3,1014,7,7,23.7,24.5,No,No
Sale,15.6,24.9,0.8,4.8,9.8,ESE,48,E,ESE,35,31,91,73,1023.1,1021.2,6,4,19.2,23.6,No,No
Brisbane,21.1,26.7,0,6.2,3,SE,24,SE,E,11,11,63,60,1017.1,1013.7,7,2,24.6,25.8,No,No
SydneyAirport,7.9,17.6,0,3.4,10.1,WNW,35,NW,SE,17,15,59,54,1023.2,1020.1,2,3,12.8,17,No,No
Sale,10.9,25,0,6,10.6,E,50,W,E,2,37,76,55,1023.8,1021.6,1,1,16.4,24.5,No,No
Moree,22.5,33.5,0,6.4,4.5,E,57,E,SE,30,24,53,57,1007.5,1004.5,5,8,27.3,28.7,No,Yes
Watsonia,14.8,16.6,0,10.2,0.9,N,56,SSW,SW,13,11,91,100,1002.8,1007.2,7,8,16.1,13.3,No,Yes
Sydney,7.5,17.8,0,3.2,10.7,W,24,W,E,19,17,62,47,1024.3,1019.1,3,1,10.1,16,No,No
Darwin,18.4,30.8,0,6,10.8,SE,37,ESE,E,26,11,32,23,1014.1,1010.6,1,1,22.3,29.7,No,No
Townsville,25.1,31.3,1.2,8.4,10.7,ENE,35,E,ENE,17,28,69,66,1010.9,1008.7,7,6,29.7,30.2,Yes,No
Melbourne,6.5,11,4.8,2.2,1,NNW,46,N,N,15,17,68,60,1013,1010,8,7,8,10.2,Yes,No
MountGambier,7.8,13.7,0.4,0.4,1.6,S,33,SW,S,13,15,92,80,1030.7,1028.4,7,7,10.9,12.6,No,No
Williamtown,13.8,21,0,8,10.5,WSW,72,W,WNW,41,37,25,20,1011.1,1010.5,2,0,18.4,20.3,No,No
MelbourneAirport,6.4,12.8,2.6,0.6,4.1,S,37,SW,S,15,24,87,81,1026.3,1024.9,5,7,9.2,10.4,Yes,Yes
Sale,3,15,0,1,8.1,W,31,WNW,WSW,7,17,74,59,1025.2,1024.2,6,1,8.3,14.6,No,No
SydneyAirport,20.2,25.6,0.2,2.8,0,NE,46,S,NE,7,13,92,76,1022.6,1021.2,7,7,21.6,24.6,No,Yes
NorfolkIsland,15.7,20.3,6,7.4,11.8,ESE,56,ESE,ESE,28,28,61,54,1018.2,1017.6,6,5,19,18.7,Yes,No
Darwin,25.9,35.1,0,7.6,11.2,NNE,39,ENE,NNE,22,28,67,56,1011.3,1007.3,6,5,30.6,33.2,No,No
Darwin,24.1,31.4,21.4,7.6,3.1,SSW,35,SE,WNW,9,13,79,72,1007.7,1004.8,7,7,28.3,30,Yes,Yes
Mildura,5.9,24.2,0,6,11.2,WSW,39,SSE,WSW,6,13,78,27,1016,1013.9,1,1,11.8,22.4,No,No
NorfolkIsland,12.8,20.7,0,2.4,9.3,SE,28,W,SSE,7,13,62,64,1025.7,1024.1,1,1,18.5,18.6,No,Yes
PerthAirport,15.7,29.7,0,10,11.8,WSW,39,S,SW,19,30,53,44,1017.8,1015.2,2,7,23.6,26.8,No,No
Mildura,19.8,36.3,0,11.8,12.9,NNE,37,NNE,SSE,17,15,30,17,1022.4,1019.1,1,5,29.4,34.5,No,No
PerthAirport,5.8,23.2,0,2.2,9.8,ENE,35,ENE,ENE,20,19,41,37,1025.1,1021.1,1,0,12.6,22.5,No,No
Watsonia,10,26,0,5.2,7.8,S,30,E,S,2,13,75,44,1018.4,1017.1,8,5,14.7,23.9,No,No
Nuriootpa,6.6,13.1,0,3.8,4.1,S,33,SSE,SW,6,9,55,54,1024.4,1023.1,7,5,10.4,12.6,No,No
SydneyAirport,8.9,18.4,2,1.8,10.2,NW,37,WSW,SSE,24,13,56,50,1024.3,1021.5,1,1,14.4,17,Yes,No
CoffsHarbour,19.6,28.6,0,7.4,10,NE,56,NNW,NNE,24,39,56,57,1015.9,1011.6,1,1,24.9,26.5,No,No
Perth,0.7,18.3,0,0.8,9.3,N,37,NE,NNE,15,13,72,36,1028.9,1024.2,1,5,8.7,17.9,No,No
Cairns,16.1,28.4,0,4,10.1,NNE,28,E,NNE,7,15,73,70,1016.5,1011.8,3,1,21.5,25.8,No,No
Darwin,22.9,34.7,0,10,11.8,NW,31,N,NW,13,17,52,23,1011.4,1007.9,1,1,29.4,33.7,No,No
Nuriootpa,5.2,12.1,0.2,0.6,1.6,SSE,35,S,SSW,19,15,85,70,1028.7,1025.9,6,6,8.1,11.9,No,No
Townsville,21,28,0,7.2,9.2,E,44,ENE,E,24,30,64,55,1019,1016.9,7,7,25.7,26.5,No,Yes
Hobart,11.6,17.2,0,5.8,4.8,SSW,39,N,SE,13,17,55,65,1017.7,1017.9,4,6,15.3,15.3,No,Yes
Canberra,-2.3,12.5,0.4,1.4,7.5,WNW,37,NW,WNW,7,26,76,42,1018,1017,2,2,5.6,11.1,No,No
Moree,6.5,19.6,0,3.8,5.5,NNE,35,E,NE,20,17,69,49,1026.6,1022.7,5,7,15.3,18.6,No,No
SydneyAirport,3.2,16.6,0,3,9.3,WNW,37,NNW,NW,17,15,56,34,1020.9,1018.5,1,2,8,16.3,No,No
SydneyAirport,14.9,25.7,0,4,7.2,E,31,NW,E,13,20,63,63,1028.4,1024.6,5,6,20.3,22.6,No,No
MountGambier,7.1,29.5,0,5.4,12.9,N,50,NNE,N,22,31,41,11,1021.3,1015.5,0,3,19.3,27.5,No,No
AliceSprings,17,22.7,0,6,0.3,SE,30,ESE,E,15,9,68,59,1012.3,1010.2,7,7,18.4,22.5,No,No
WaggaWagga,-0.4,14.5,0,2.4,9.6,SSE,31,E,SSW,2,15,79,36,1024.5,1023.5,1,1,6.3,14.2,No,No
Sale,12.6,23.7,0,4.6,8.8,E,48,E,E,13,35,73,53,1021.9,1020,7,5,17.8,22.7,No,No
CoffsHarbour,9.6,19.9,0,5.8,6.9,SW,28,SW,SE,19,15,49,44,1022.2,1018.2,6,7,16.9,18.6,No,No
Sale,13.5,29.6,0,7.4,11,ENE,50,ENE,ESE,22,33,58,45,1016.1,1011,3,3,20.9,29.3,No,No
Brisbane,13.9,25.2,0,7.6,11.4,NW,31,WSW,W,15,11,43,35,1012.2,1008.5,0,1,19.1,24.9,No,No
AliceSprings,19.8,37,0,12.8,11.4,SE,44,S,SSE,11,26,22,21,1010.6,1007.3,0,1,30.4,35.6,No,No
Cairns,19.8,29.3,0,6.6,7.9,NE,30,SE,N,6,13,67,66,1014.2,1011,8,5,25.3,27.7,No,No
MelbourneAirport,15.7,26.8,0,11.6,7.3,S,39,S,SSW,17,17,78,45,1015.8,1013.9,7,1,19.5,26.3,No,No
Portland,9.7,15.6,2,1.2,0.6,SSE,24,WSW,SSW,11,9,99,70,1030.5,1028.4,4,7,12.3,14.5,Yes,No
Brisbane,18.7,28.9,0,7.6,9,ENE,31,SE,ENE,13,15,49,50,1019.2,1016.7,7,7,26.4,26.5,No,No
Brisbane,16.3,31.2,0,7.8,10.8,E,24,SW,NE,4,13,48,26,1012.3,1010.2,0,0,27.7,29.3,No,No
Townsville,17.4,21.9,0.2,5.2,0.3,SW,48,SSW,S,28,22,64,50,1015.6,1013.5,7,7,19.3,21,No,Yes
WaggaWagga,20.3,34,0,7.4,10.7,ENE,33,E,E,17,9,54,27,1016.1,1012.8,1,7,24.8,32.5,No,No
PerthAirport,7.2,20.3,0,1.6,8.9,SSW,26,NE,S,15,17,79,48,1026.6,1024.7,1,1,13.2,19.2,No,No
Mildura,6.6,15.4,1.4,2.6,3.7,NE,33,NE,NE,15,24,78,56,1020.7,1020.4,6,7,8.9,13.5,Yes,No
Brisbane,18,28.3,0,3.8,4.7,W,33,SSW,ENE,4,6,73,73,1014.7,1011.1,5,8,23.6,24.6,No,Yes
Brisbane,22.1,32,0,8.8,11,SE,30,ESE,SE,6,15,59,51,1017.3,1015.3,5,8,28.6,30.1,No,No
Cairns,18.5,26.1,3.4,6.2,8.8,ESE,52,SSE,SE,17,37,87,57,1020.6,1016.7,5,2,20.9,25.4,Yes,Yes
PerthAirport,15,22.7,8.2,5.6,7.5,SW,46,WSW,WSW,17,30,85,48,1012.7,1012,8,4,19.2,21.7,Yes,No
WaggaWagga,1.8,15.8,0,1.6,7.9,NW,22,ENE,NNW,7,7,78,54,1025.2,1021.1,1,3,8.5,15.1,No,No
WaggaWagga,12.4,30.7,0,4,8.4,E,22,ESE,S,7,7,68,30,1019.9,1017.4,7,7,17,29.8,No,No
AliceSprings,16.7,37.2,0,9.8,10,NNW,56,N,WNW,24,31,17,12,1012.2,1007.3,5,3,28.9,34.9,No,No
Hobart,10.4,17.4,2.8,1,9.7,NE,24,NNW,ESE,13,13,72,48,1028.8,1026.4,3,2,12.3,15.7,Yes,No
Watsonia,11.1,18.1,0.4,2.8,2.2,N,69,N,N,24,7,77,93,1005.8,1001.6,8,6,17.5,16.9,No,Yes
Brisbane,11.7,23.7,0,4,10.3,W,20,SW,WNW,6,9,60,34,1018.9,1015.2,1,0,17.6,23.4,No,No
Brisbane,15.7,24.5,0,3.4,7.1,ESE,31,SSW,ESE,4,9,52,42,1029.3,1025.1,6,4,20.8,23.7,No,No
PerthAirport,11.6,19.3,1.4,2.6,5,WNW,31,NNE,WSW,17,19,96,66,1019.2,1016.6,6,7,12.4,18.1,Yes,No
CoffsHarbour,10.9,18.6,0,3.4,6.1,S,41,SW,SSW,24,28,58,57,1030,1028.3,4,7,14.5,17.3,No,No
AliceSprings,23.7,38.8,0,11.4,12,SE,41,WSW,W,15,9,48,14,1006.3,1002.9,7,2,30.1,37.8,No,No
Canberra,0.5,15.3,0,2.6,8.2,NNE,20,ESE,NNW,7,9,88,49,1027.6,1025.9,1,1,5.3,14.5,No,No
SydneyAirport,15.2,24.3,2.6,3.2,9.8,NW,69,WNW,WNW,15,31,66,30,1007.8,1007.1,6,2,18,21.9,Yes,No
SydneyAirport,19.2,28.1,0,9.4,4.3,NW,41,N,NE,7,26,65,59,1015.7,1013.8,7,7,24.2,25.7,No,No
SydneyAirport,22.2,30.5,0.2,11.4,1.6,SSW,41,W,W,7,11,80,60,1009.4,1007,8,7,23.5,29.6,No,No
Hobart,3.7,13.9,0,0.8,6.5,NNW,20,NW,E,6,6,88,64,1026.9,1025.4,7,2,5.5,11.7,No,No
SydneyAirport,15.1,20.9,26,2.2,9.1,WNW,76,WNW,W,37,37,43,36,998.1,1004.6,4,5,19.1,20.6,Yes,No
Moree,4.7,19.9,0.2,6,9.8,ENE,28,E,N,11,9,73,48,1023.2,1019.7,4,1,10.6,19,No,No
SydneyAirport,21.1,26.5,0,7,10.8,SSE,48,SW,SSE,22,35,52,55,1009.1,1008.9,1,2,24.1,25.3,No,No
Brisbane,8.5,21.4,0,3.6,10,SW,22,SSW,W,7,2,54,36,1023.3,1019.1,1,2,14.4,21.2,No,No
WaggaWagga,-0.4,13.6,0,3.2,10.6,SSE,31,ENE,SE,13,11,61,32,1031.6,1029,1,0,4.8,13.5,No,No
WaggaWagga,16.7,30.3,0,7.8,12.3,ENE,31,NE,NNE,17,7,55,28,1021.1,1017.9,0,1,19.7,29,No,No
PerthAirport,14.5,19.9,5.8,2.8,5.5,W,59,NW,WSW,19,30,90,83,1004.5,1004.6,7,7,17.5,17.3,Yes,Yes
Watsonia,9.9,14.5,6,1.1,2.4,SW,46,WSW,SSW,11,15,100,80,1018.3,1018.6,7,7,10.2,13.9,Yes,Yes
Portland,3,12.7,0,1.2,2.6,NW,24,N,W,11,13,86,60,1026.2,1023.2,7,6,6.7,11.2,No,No
Sydney,10.6,20.8,0,2.8,9.2,WSW,48,W,S,22,20,48,43,1019.8,1018.9,3,5,14.6,18.5,No,No
Sale,12.7,19.1,9.4,4.4,12.1,W,70,W,W,37,41,43,37,1005.1,1005.5,2,3,15,18.8,Yes,No
Perth,16.2,24.5,0,8.2,0.9,ESE,31,E,SSE,13,9,64,50,1016.6,1014,8,8,18.7,24.1,No,No
Watsonia,6.6,13.2,7.2,2.4,3.1,WSW,37,W,W,7,15,100,66,1019.2,1020.8,8,7,9,12.5,Yes,No
Moree,16.4,24,0.2,4.2,0,SW,35,E,SSE,17,17,73,97,1023.3,1021,7,8,20.5,19,No,Yes
Sale,-2.8,15.4,0,1.4,5,WNW,54,WNW,NE,11,9,96,64,1019.4,1012.8,3,7,-0.1,10.2,No,Yes
Darwin,26.2,32.3,0,4,10.8,W,48,W,W,28,31,75,62,1008.3,1006.1,6,3,29.5,31.6,No,No
Cairns,25.9,31.9,0.4,3.6,5.4,WSW,33,SE,ENE,9,17,78,74,1002.1,998.9,7,7,29,30.7,No,Yes
Melbourne,16.3,32.3,0,11.6,6.5,SW,69,N,NW,41,30,25,28,1014.8,1010.9,6,7,23.9,28.8,No,No
Hobart,1.3,12.4,0,0.4,7.4,NNW,61,NNW,NNW,26,22,80,55,1020.1,1018.3,1,7,4,10.9,No,No
Watsonia,10.8,22.6,0,6,5.8,N,61,NE,NW,20,20,50,49,1001.2,996.6,6,6,16.8,19.9,No,No
Woomera,14.2,33.5,0,12,10.6,N,65,N,N,35,35,12,5,1012,1007.1,5,2,21.1,32.2,No,No
Watsonia,17.2,24,0,8,4.2,N,52,N,N,24,19,61,58,1023,1020.1,7,7,19.8,22.9,No,Yes
MelbourneAirport,6.6,14,3.4,1,7.7,S,59,SW,S,30,37,89,63,1017,1018.8,7,6,9,11,Yes,No
Darwin,20.3,31.9,0,10.4,11,E,50,ESE,SE,28,33,29,19,1017.3,1013.7,2,0,24.1,31.2,No,No
Watsonia,3.4,14.8,0.2,2.4,0.7,NNE,43,NE,NE,7,15,86,59,1025.6,1020.6,7,8,7.7,13.8,No,Yes
MelbourneAirport,7.3,19.5,4.6,0.8,10.3,WNW,43,W,W,22,26,64,37,1015.8,1014.8,3,4,12.3,18.7,Yes,No
PerthAirport,14.3,29.7,0,5.6,10.4,ESE,31,ENE,NNE,20,9,43,17,1022.7,1018.4,4,1,19.1,29.3,No,No
PerthAirport,16.7,28.6,0,5.4,10.3,ESE,52,E,SE,24,24,62,36,1020.7,1017,3,5,20.9,27.9,No,No
Sydney,9.8,20.3,0,4,10.5,ENE,24,W,ENE,13,19,75,59,1031,1025.8,0,0,12.8,19.6,No,No
NorfolkIsland,14.8,20.9,4,1.8,1.7,W,33,NW,NW,9,20,79,61,1017.9,1015.8,7,6,17.9,20,Yes,Yes
Moree,19.5,31.3,0,9.8,8.2,NE,50,NE,NNE,31,24,64,47,1014.9,1012.4,7,6,25,29.9,No,No
Portland,11.2,17.5,2.6,1.2,5.8,SSW,28,SSW,SSW,9,15,98,62,1017.4,1018.2,6,6,13.3,15.5,Yes,No
Sydney,16.9,17.9,0.4,2.2,0,SSW,35,SSE,S,19,15,83,87,1023.5,1023.1,5,7,17.9,17,No,Yes
AliceSprings,18.6,24.2,3.8,6,1.6,NNW,65,NNW,SSW,26,28,75,93,1010.1,1006.9,7,8,20.3,16.4,Yes,Yes
Darwin,23.6,32.4,0,7.8,9.7,ESE,43,ESE,ENE,30,17,65,44,1012.8,1009.2,4,5,26.3,32.2,No,No
WaggaWagga,3,11.3,1,1.2,1.2,W,35,WNW,WSW,7,20,91,70,1011.5,1011.2,7,5,6.9,11.1,No,No
AliceSprings,9.3,28.1,0,5.8,10.3,NNW,48,W,NW,7,28,48,14,1016.3,1011.5,0,1,15.3,27.7,No,No
Brisbane,11.3,19.7,10.6,1.8,8.2,W,30,W,W,9,13,67,45,1019.2,1015,6,3,13.2,19.3,Yes,No
Woomera,8.8,16.8,0,5.8,9.3,SW,44,SSW,SW,20,17,71,41,1025.2,1022.4,5,5,12.6,15.2,No,No
Brisbane,15.2,22.4,13,1.6,0.8,ENE,26,SW,E,2,9,94,82,1019.6,1015.6,7,7,16.8,20.4,Yes,Yes
MelbourneAirport,10.8,22.5,0,4,10.2,SSE,35,WSW,SSE,13,22,63,42,1016,1012.8,7,2,14.6,21,No,No
Watsonia,11.9,27.3,0,7,9.6,NE,46,NE,NE,20,22,56,44,1013.4,1008.9,4,4,20.1,26.8,No,Yes
NorfolkIsland,18.4,23.8,0.2,6.2,7.1,SE,44,ESE,ESE,22,24,57,56,1018.3,1016.7,7,1,21.5,22,No,No
Portland,5.5,20,0.2,3.4,5.5,N,33,N,N,17,13,64,53,1020,1015.8,3,7,12.5,18.2,No,No
Mildura,2.9,16.6,0,2,4.8,NNW,41,N,N,13,20,64,29,1022.2,1017.6,5,7,9.9,15.9,No,No
Canberra,17.9,24.1,6.2,5,2.8,ENE,39,S,ENE,7,19,92,73,1021.4,1020.5,6,3,20.4,21.8,Yes,No
Perth,14.3,22.4,0.2,1.6,2.2,NNW,33,NNE,NNW,7,15,78,62,1017.2,1016.8,7,7,18.3,20.7,No,No
Williamtown,19.5,27,0,5.6,7.2,SSE,35,SSW,ESE,17,15,78,65,1015.1,1013.2,6,2,23,25.8,No,No
Canberra,14.2,20,1.4,2.2,1,NNW,35,N,NNW,7,11,86,90,1015.7,1012.6,8,8,16.5,18,Yes,No
Sydney,21.2,35.3,0.2,6.4,8.8,W,59,W,WNW,17,30,66,13,1005.8,1001.1,3,7,24.4,34.7,No,No
Cairns,22.3,30.1,0,7.8,6,SSE,44,SSE,ESE,22,30,57,46,1018.7,1015,7,1,25.2,28.7,No,No
Cairns,21.2,30.4,3.2,7.6,7.5,S,30,SSE,NE,13,19,79,62,1013,1010.2,5,3,26.4,30,Yes,No
SydneyAirport,17,24.7,0,5,10.8,SE,43,NW,SE,11,33,72,56,1013.7,1014.7,1,3,21.1,23.4,No,No
Hobart,11.8,18,1.8,3.2,5.3,NNW,56,NNW,S,20,9,60,49,995.9,996.7,7,6,12.6,14.7,Yes,Yes
Watsonia,6.3,16,0.2,2.4,1.7,SW,17,ENE,WNW,2,7,99,78,1016.5,1013.4,7,7,10.2,14.1,No,No
Brisbane,20.4,31.3,0,4.8,5.4,NW,24,WNW,NW,4,6,60,54,1010.2,1007.9,2,5,27.1,28.8,No,No
Darwin,24.9,33.7,0,6.8,11.4,NNW,33,NE,NW,11,19,59,51,1013.5,1009,2,1,30.8,33.4,No,No
Hobart,11.3,15.4,0,3,0.1,SE,30,SSE,ESE,9,9,68,51,1032.1,1032.6,8,7,12.1,14.9,No,Yes
Cairns,17.7,28.3,0.4,8.4,7.9,SE,39,S,SE,22,22,84,42,1020.3,1017.3,3,4,20.5,26.6,No,Yes
Portland,11.7,15.9,10.8,1.8,3.9,WNW,83,NW,WNW,35,39,95,89,1011.5,1008,8,5,12.7,14.4,Yes,Yes
MountGambier,9.2,25.1,0,4.8,12.6,S,43,SSE,SSE,24,26,63,45,1020.1,1019,5,1,17.7,23.7,No,No
Cairns,21.5,28.3,0,4,5.2,SE,41,SSE,ESE,15,30,79,61,1017,1014.2,7,3,23.2,26.8,No,No
CoffsHarbour,10.3,20.6,1.2,5,9.8,WSW,30,SW,SE,20,15,48,45,1022.7,1020,1,6,18.7,18.9,Yes,No
Moree,13.7,28.8,0,8,10.7,WSW,35,NNW,W,13,20,46,31,1019.5,1016.2,3,1,21.9,28.2,No,No
MelbourneAirport,15.9,25.9,0,8,7.4,S,46,SW,SW,19,28,74,34,1013.1,1012.6,7,3,16.4,24.2,No,No
SydneyAirport,10.4,18.3,0,6,6.1,SSW,61,SSW,SSW,33,41,64,66,1030.7,1029.8,5,5,15.7,17.9,No,Yes
AliceSprings,3.8,19.9,0,3.2,8.8,ESE,44,ESE,SE,11,24,67,37,1025.5,1022.5,7,7,11.3,19.2,No,No
Mildura,9.1,24.1,0,4,6.7,WSW,33,SW,SSW,15,13,81,46,1024.5,1022,7,3,15.3,22.7,No,No
Sale,10.7,32,0,8,12,E,39,SW,E,7,30,51,22,1020.1,1018.3,0,1,21.8,31.1,No,No
MountGambier,7.8,30.2,0,4.6,14,SSW,33,ESE,S,19,20,65,50,1017.9,1015.6,1,0,16.5,23.9,No,No
