Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Brisbane,14.2,21.9,0.0,3.8,0.7,SE,28,SE,ESE,9,9,60,53,1026.2,1023.7,7,7,19.4,20.2,No,Yes
Perth,10.7,16.3,16.6,4.6,4.9,WSW,50,SW,SSW,17,19,58,80,1015.6,1017.6,7,7,14.7,13.8,Yes,Yes
PerthAirport,11.2,23.2,0.0,7.8,10.6,E,54,E,S,28,15,65,41,1024.3,1020.4,3,1,16.6,22.6,No,No
AliceSprings,22.7,30.6,0.0,16.0,3.8,ESE,33,E,SE,24,17,42,26,1018.7,1016.0,7,7,24.3,28.0,No,No
Portland,7.0,11.6,19.0,2.4,3.5,W,61,N,WSW,13,20,93,84,1007.1,1008.3,8,8,7.1,8.9,Yes,Yes
CoffsHarbour,15.6,25.5,0.0,4.2,9.4,SW,37,SW,SSE,20,22,66,55,1018.2,1016.2,1,2,21.2,24.6,No,No
WaggaWagga,-0.2,14.6,0.0,1.2,2.8,WSW,24,SW,W,6,13,97,71,1025.7,1023.9,7,6,4.3,13.5,No,No
Perth,13.0,29.2,0.0,4.0,9.0,N,33,NE,WNW,13,13,47,37,1020.4,1017.5,6,7,20.4,26.1,No,No
Darwin,24.3,31.9,0.0,5.2,2.5,ESE,20,ESE,W,11,9,83,58,1011.1,1006.3,7,7,25.2,31.0,No,No
Mildura,19.2,28.2,0.2,8.0,8.6,SW,48,SW,SSW,24,24,75,37,1007.8,1009.2,7,2,19.6,27.4,No,No
MelbourneAirport,12.1,27.3,0.0,6.2,12.3,SSE,33,WSW,SSE,13,20,76,40,1008.6,1005.5,7,1,17.8,26.1,No,No
Cobar,7.4,27.6,0.0,5.8,11.9,N,35,NNE,NNW,17,20,15,6,1018.0,1013.1,1,0,20.6,26.7,No,No
Watsonia,12.4,15.7,24.0,5.0,2.7,SSW,48,SSW,SSW,20,24,95,75,1012.9,1015.4,7,8,13.4,13.9,Yes,No
Sydney,7.8,17.9,0.0,1.6,4.2,W,26,W,SE,20,15,84,64,1034.6,1032.1,3,6,10.0,15.9,No,Yes
Mildura,5.7,22.4,0.0,5.2,11.2,SE,31,SE,ESE,13,15,60,23,1023.5,1020.5,1,0,12.6,21.0,No,No
AliceSprings,19.6,36.9,0.0,10.6,10.4,S,41,SSW,SSW,15,17,21,12,1007.4,1004.9,3,2,31.0,36.2,No,No
Watsonia,3.6,22.7,0.0,3.6,8.2,NNE,46,NE,NNE,9,15,68,35,1017.6,1011.2,5,7,13.5,20.1,No,No
Melbourne,9.9,14.2,0.2,2.2,1.4,WSW,50,WSW,SSE,26,19,77,80,1018.5,1015.9,7,7,11.4,13.1,No,Yes
Portland,7.8,11.9,1.0,0.8,1.8,WSW,50,WSW,WSW,28,28,54,61,1020.6,1021.2,8,8,9.8,10.6,No,No
PerthAirport,11.1,23.5,0.0,1.6,5.4,S,50,N,W,13,20,88,61,1018.1,1017.0,6,8,15.4,21.5,No,Yes
WaggaWagga,17.8,35.5,0.0,10.6,13.5,NE,44,E,SSW,6,11,54,21,1019.7,1016.9,0,1,24.5,33.1,No,No
MelbourneAirport,17.5,23.8,0.6,10.4,11.5,SW,61,SW,SSE,35,31,57,47,1012.5,1015.8,5,3,18.2,20.9,No,No
NorfolkIsland,18.8,25.4,0.0,4.6,9.6,W,30,WNW,WNW,15,22,64,65,1015.0,1013.6,6,6,23.4,24.3,No,No
Cairns,19.4,28.7,0.0,7.6,6.8,SSE,35,SSE,SSE,15,26,61,68,1017.9,1013.9,3,7,25.6,24.3,No,No
Cairns,21.6,30.9,0.0,5.2,9.3,SE,54,SSE,SE,22,31,65,61,1016.8,1014.0,6,8,26.8,28.7,No,Yes
MountGambier,10.9,28.2,0.0,8.0,12.7,SSE,50,SE,SSE,30,31,50,32,1024.5,1022.8,0,0,20.4,27.2,No,No
Townsville,9.4,26.5,0.0,5.6,10.6,ENE,39,WSW,ENE,4,30,49,35,1019.8,1016.2,0,2,20.7,24.2,No,No
Melbourne,9.1,19.4,1.6,2.2,8.4,N,48,NNW,NE,4,19,53,35,1015.4,1011.2,5,4,12.2,18.9,Yes,No
MelbourneAirport,13.2,24.1,0.0,7.0,5.7,N,74,N,N,54,37,62,51,1013.6,1009.3,7,7,16.4,23.4,No,No
WaggaWagga,0.3,15.6,0.0,1.4,9.7,E,19,E,S,11,9,79,45,1031.9,1027.9,1,1,5.8,14.6,No,No
MountGambier,13.9,18.7,0.0,12.2,12.6,SW,52,SW,SW,28,31,59,42,1018.5,1021.6,5,5,16.3,17.7,No,No
Nuriootpa,15.5,23.9,0.0,13.1,7.7,WSW,57,WSW,WSW,24,33,67,52,1009.3,1006.8,6,7,18.3,21.6,No,Yes
Canberra,8.9,12.4,20.8,2.8,0.0,SSE,41,NNW,WNW,13,11,96,95,1003.6,1001.5,8,8,9.3,9.9,Yes,Yes
MelbourneAirport,7.7,15.4,0.0,4.0,4.3,N,78,N,N,48,43,72,50,1008.9,1003.0,5,2,9.0,14.9,No,No
Perth,7.8,24.5,0.0,3.4,10.2,ENE,28,E,SE,13,9,60,23,1024.0,1020.0,2,1,14.4,24.1,No,No
Moree,13.0,36.3,0.0,18.8,13.4,ENE,54,ENE,NNW,15,13,34,15,1012.1,1008.7,5,1,25.1,34.3,No,No
Darwin,26.3,32.3,5.4,3.4,4.4,WNW,43,WNW,WNW,9,31,82,75,1009.1,1006.0,8,6,29.1,31.0,Yes,Yes
SydneyAirport,14.8,18.4,0.0,11.2,11.7,S,63,SSW,S,43,50,52,51,1022.6,1023.8,1,1,15.4,17.1,No,No
Darwin,24.7,31.9,3.0,4.8,3.8,W,39,SSE,WSW,6,11,77,90,1008.0,1004.9,7,7,28.9,25.6,Yes,Yes
Sydney,18.9,20.4,33.0,5.4,0.0,ESE,37,ESE,E,20,13,96,93,1013.3,1012.5,8,8,19.2,20.2,Yes,Yes
MountGambier,11.1,32.2,0.0,8.0,11.6,NNE,39,NNE,ENE,28,20,54,34,1021.3,1017.8,0,0,19.3,31.2,No,No
Perth,18.8,31.8,0.0,8.4,12.9,WSW,33,NW,WSW,11,15,42,51,1010.7,1007.6,4,2,28.4,26.5,No,No
CoffsHarbour,8.6,21.7,0.0,2.6,10.0,NNE,41,NW,NE,11,28,65,56,1029.1,1026.7,1,1,17.9,19.6,No,No
WaggaWagga,9.6,22.1,0.6,2.6,10.6,SSW,31,WSW,WNW,11,9,67,41,1023.5,1022.8,0,1,13.0,19.4,No,No
NorfolkIsland,17.3,23.3,0.0,6.0,10.8,SSW,37,SW,SSW,20,24,61,57,1013.0,1012.0,4,2,21.1,22.0,No,No
Nuriootpa,17.1,30.1,2.4,5.4,7.3,WNW,35,WNW,NNW,13,17,79,36,1011.2,1007.7,8,5,19.5,28.5,Yes,No
SydneyAirport,14.8,25.4,2.6,2.2,10.4,E,31,WNW,ENE,13,26,64,54,1024.6,1021.1,1,2,20.1,23.3,Yes,No
MelbourneAirport,16.2,33.3,0.6,4.2,7.2,NNE,56,NNW,S,7,22,91,43,1000.8,1000.1,4,2,17.9,28.0,No,No
Melbourne,8.5,18.8,0.0,4.6,7.8,NW,61,NNW,NNW,31,33,62,38,1012.1,1009.1,1,6,11.7,18.0,No,No
AliceSprings,11.1,30.5,0.0,11.8,11.6,ENE,37,E,SSE,28,17,20,8,1019.4,1014.7,0,0,20.4,29.6,No,No
Sale,4.9,28.9,0.2,3.8,12.5,E,31,WNW,NNW,7,11,76,24,1027.7,1023.2,0,1,14.3,28.4,No,No
Darwin,17.4,32.0,0.0,5.8,10.6,ESE,35,ENE,NNW,11,22,71,45,1014.5,1011.0,1,0,25.3,29.3,No,No
Sale,8.2,16.9,0.0,8.0,6.0,WSW,69,W,WSW,20,33,71,43,1012.2,1010.1,8,8,12.4,15.7,No,No
Portland,9.2,13.6,2.8,1.8,3.6,S,43,SSW,SSW,19,17,68,74,1018.7,1020.9,7,7,11.1,12.8,Yes,Yes
Moree,23.0,31.6,1.2,8.6,2.9,NW,61,N,NW,30,13,68,78,1006.2,1003.3,7,7,26.0,27.1,Yes,Yes
Melbourne,9.4,19.2,0.0,2.0,9.3,NNE,33,N,NNW,19,11,73,36,1024.6,1021.0,5,6,11.1,18.6,No,No
Sale,15.6,24.9,0.8,4.8,9.8,ESE,48,E,ESE,35,31,91,73,1023.1,1021.2,6,4,19.2,23.6,No,No
Moree,22.5,33.5,0.0,6.4,4.5,E,57,E,SE,30,24,53,57,1007.5,1004.5,5,8,27.3,28.7,No,Yes
CoffsHarbour,17.7,27.1,0.0,4.0,11.9,NE,56,NE,NNE,17,35,68,58,1016.5,1013.4,0,3,24.5,25.5,No,No
Watsonia,14.8,16.6,0.0,10.2,0.9,N,56,SSW,SW,13,11,91,100,1002.8,1007.2,7,8,16.1,13.3,No,Yes
Melbourne,11.9,22.8,0.0,6.4,13.2,S,37,SSE,S,19,24,58,54,1015.6,1012.3,2,1,15.8,20.6,No,No
Sydney,7.5,17.8,0.0,3.2,10.7,W,24,W,E,19,17,62,47,1024.3,1019.1,3,1,10.1,16.0,No,No
Melbourne,6.5,11.0,4.8,2.2,1.0,NNW,46,N,N,15,17,68,60,1013.0,1010.0,8,7,8.0,10.2,Yes,No
MountGambier,7.8,13.7,0.4,0.4,1.6,S,33,SW,S,13,15,92,80,1030.7,1028.4,7,7,10.9,12.6,No,No
AliceSprings,4.5,21.4,0.0,5.8,10.7,SSE,33,E,SE,15,20,52,22,1023.2,1018.9,0,0,13.4,20.5,No,No
Williamtown,13.8,21.0,0.0,8.0,10.5,WSW,72,W,WNW,41,37,25,20,1011.1,1010.5,2,0,18.4,20.3,No,No
Melbourne,10.9,15.5,0.0,2.2,2.0,N,35,NW,SSW,13,19,55,56,1015.1,1015.7,8,7,13.7,14.1,No,No
Sale,3.0,15.0,0.0,1.0,8.1,W,31,WNW,WSW,7,17,74,59,1025.2,1024.2,6,1,8.3,14.6,No,No
WaggaWagga,3.0,18.4,2.8,4.0,11.6,E,20,NE,NW,4,6,77,39,1024.6,1022.1,1,3,9.7,17.5,Yes,No
SydneyAirport,20.2,25.6,0.2,2.8,0.0,NE,46,S,NE,7,13,92,76,1022.6,1021.2,7,7,21.6,24.6,No,Yes
Moree,18.1,27.8,0.0,6.6,4.3,WNW,37,SW,WNW,19,20,88,48,1006.7,1005.2,8,7,19.8,26.7,No,No
PerthAirport,9.9,28.4,0.0,2.8,4.7,ENE,30,ENE,ESE,17,9,55,31,1021.6,1017.2,8,7,18.5,26.9,No,No
Mildura,25.4,41.4,0.0,12.0,11.5,NNE,39,NE,NNE,17,22,27,14,1010.6,1005.8,2,0,32.5,39.0,No,No
Darwin,25.9,35.1,0.0,7.6,11.2,NNE,39,ENE,NNE,22,28,67,56,1011.3,1007.3,6,5,30.6,33.2,No,No
Nuriootpa,14.3,30.7,0.0,7.2,9.2,E,43,ESE,ESE,17,9,50,31,1018.9,1014.5,6,7,20.2,28.9,No,Yes
Melbourne,15.2,22.7,0.0,10.0,3.3,SW,35,S,SSE,13,13,88,69,1020.4,1016.9,8,7,15.3,18.7,No,No
Darwin,24.1,31.4,21.4,7.6,3.1,SSW,35,SE,WNW,9,13,79,72,1007.7,1004.8,7,7,28.3,30.0,Yes,Yes
Cobar,17.5,25.5,6.4,2.2,6.0,WSW,30,SSW,SW,11,13,78,48,1018.5,1016.4,7,7,19.8,24.7,Yes,No
Mildura,5.9,24.2,0.0,6.0,11.2,WSW,39,SSE,WSW,6,13,78,27,1016.0,1013.9,1,1,11.8,22.4,No,No
PerthAirport,15.7,29.7,0.0,10.0,11.8,WSW,39,S,SW,19,30,53,44,1017.8,1015.2,2,7,23.6,26.8,No,No
Mildura,19.8,36.3,0.0,11.8,12.9,NNE,37,NNE,SSE,17,15,30,17,1022.4,1019.1,1,5,29.4,34.5,No,No
Brisbane,22.8,30.8,0.0,9.4,3.6,NE,22,N,NE,7,9,54,65,1009.3,1006.2,7,6,27.6,27.5,No,Yes
Perth,0.7,18.3,0.0,0.8,9.3,N,37,NE,NNE,15,13,72,36,1028.9,1024.2,1,5,8.7,17.9,No,No
PerthAirport,8.6,20.4,0.0,1.2,1.4,NE,24,NE,N,9,11,87,54,1024.9,1023.7,7,7,12.7,19.0,No,No
Townsville,21.0,28.0,0.0,7.2,9.2,E,44,ENE,E,24,30,64,55,1019.0,1016.9,7,7,25.7,26.5,No,Yes
Melbourne,10.8,17.8,0.0,2.0,3.6,WSW,37,W,WSW,13,19,75,64,1021.2,1020.0,7,7,13.0,16.9,No,No
Mildura,0.2,17.7,0.0,2.2,6.1,N,31,NE,N,7,17,90,37,1021.3,1018.2,6,3,4.8,17.1,No,No
PerthAirport,10.1,23.5,0.0,3.2,5.8,NNE,31,NE,WNW,17,17,48,33,1023.6,1021.7,7,6,13.3,22.2,No,No
Moree,6.5,19.6,0.0,3.8,5.5,NNE,35,E,NE,20,17,69,49,1026.6,1022.7,5,7,15.3,18.6,No,No
Townsville,21.6,28.1,0.0,8.0,9.2,NNE,37,NNE,N,19,26,53,53,1016.2,1011.9,4,3,26.0,26.9,No,No
NorfolkIsland,15.2,18.4,0.2,4.2,9.0,SW,46,SSW,SSW,22,24,61,57,1023.9,1021.8,5,2,17.5,17.3,No,No
Nuriootpa,3.2,14.5,0.0,1.6,8.0,NNE,35,NE,NNE,15,17,68,58,1024.1,1020.3,2,8,10.5,13.8,No,No
Brisbane,11.0,26.6,0.0,4.0,11.1,NNE,26,NE,NE,7,15,57,53,1019.4,1013.2,0,0,21.5,25.1,No,No
CoffsHarbour,9.6,19.9,0.0,5.8,6.9,SW,28,SW,SE,19,15,49,44,1022.2,1018.2,6,7,16.9,18.6,No,No
Sydney,10.4,19.6,5.6,2.2,5.6,W,24,WNW,SSE,19,9,86,62,1026.6,1022.8,6,6,11.9,17.7,Yes,No
Perth,4.2,22.7,0.0,2.0,9.2,NNW,31,NNE,WNW,15,13,46,33,1018.6,1014.8,1,3,12.2,21.4,No,Yes
AliceSprings,19.8,37.0,0.0,12.8,11.4,SE,44,S,SSE,11,26,22,21,1010.6,1007.3,0,1,30.4,35.6,No,No
Cairns,19.8,29.3,0.0,6.6,7.9,NE,30,SE,N,6,13,67,66,1014.2,1011.0,8,5,25.3,27.7,No,No
Brisbane,13.8,24.7,0.0,2.4,7.5,SE,26,SSW,E,9,11,68,61,1026.6,1023.9,2,4,19.7,22.4,No,Yes
Sale,13.5,21.1,0.0,4.0,2.0,E,31,WSW,E,13,11,60,47,1014.6,1014.2,6,8,16.0,19.1,No,No
Watsonia,14.5,21.3,0.0,10.0,0.7,WSW,30,SSW,SSW,7,15,82,73,1016.8,1016.3,8,7,16.9,18.0,No,No
Brisbane,18.7,28.9,0.0,7.6,9.0,ENE,31,SE,ENE,13,15,49,50,1019.2,1016.7,7,7,26.4,26.5,No,No
MelbourneAirport,10.5,15.4,0.0,6.0,0.5,N,72,N,W,43,19,79,61,998.1,997.5,7,7,12.6,14.5,No,No
Townsville,17.4,21.9,0.2,5.2,0.3,SW,48,SSW,S,28,22,64,50,1015.6,1013.5,7,7,19.3,21.0,No,Yes
WaggaWagga,20.3,34.0,0.0,7.4,10.7,ENE,33,E,E,17,9,54,27,1016.1,1012.8,1,7,24.8,32.5,No,No
Brisbane,16.1,27.3,0.0,4.0,10.2,ENE,20,SW,ENE,4,9,67,59,1019.9,1015.9,3,4,21.9,26.0,No,No
PerthAirport,7.2,20.3,0.0,1.6,8.9,SSW,26,NE,S,15,17,79,48,1026.6,1024.7,1,1,13.2,19.2,No,No
Mildura,6.6,15.4,1.4,2.6,3.7,NE,33,NE,NE,15,24,78,56,1020.7,1020.4,6,7,8.9,13.5,Yes,No
Watsonia,6.5,12.9,7.0,2.8,2.8,S,30,W,SSW,9,15,99,67,1026.5,1026.3,7,7,7.4,11.6,Yes,No
Brisbane,18.0,28.3,0.0,3.8,4.7,W,33,SSW,ENE,4,6,73,73,1014.7,1011.1,5,8,23.6,24.6,No,Yes
Cairns,18.5,26.1,3.4,6.2,8.8,ESE,52,SSE,SE,17,37,87,57,1020.6,1016.7,5,2,20.9,25.4,Yes,Yes
PerthAirport,15.0,22.7,8.2,5.6,7.5,SW,46,WSW,WSW,17,30,85,48,1012.7,1012.0,8,4,19.2,21.7,Yes,No
WaggaWagga,12.4,30.7,0.0,4.0,8.4,E,22,ESE,S,7,7,68,30,1019.9,1017.4,7,7,17.0,29.8,No,No
AliceSprings,16.7,37.2,0.0,9.8,10.0,NNW,56,N,WNW,24,31,17,12,1012.2,1007.3,5,3,28.9,34.9,No,No
MelbourneAirport,15.3,18.4,15.2,5.2,0.1,W,50,WSW,W,20,28,97,77,1005.8,1002.7,8,7,15.5,17.6,Yes,Yes
Mildura,9.2,28.0,0.0,3.8,9.4,NW,30,NE,NNW,9,13,59,21,1024.6,1020.2,6,2,16.1,27.5,No,No
Sale,4.4,19.0,2.0,2.8,8.8,NW,57,NW,NW,6,35,87,32,1011.5,1008.3,3,3,10.7,17.5,Yes,Yes
Brisbane,11.7,23.7,0.0,4.0,10.3,W,20,SW,WNW,6,9,60,34,1018.9,1015.2,1,0,17.6,23.4,No,No
WaggaWagga,24.2,39.8,0.0,10.2,11.9,SW,41,SSE,SSW,4,26,26,15,1010.5,1009.9,3,3,30.5,38.8,No,No
NorfolkIsland,18.5,23.9,0.2,3.0,5.9,ENE,35,NE,NNE,9,19,79,88,1017.5,1015.8,6,7,22.3,21.5,No,Yes
Sydney,12.8,18.8,0.0,4.0,6.2,WSW,33,S,ENE,6,17,74,66,1018.4,1016.3,7,5,16.4,17.9,No,Yes
Darwin,25.4,33.4,0.0,6.8,8.6,ENE,30,ENE,NE,15,19,78,51,1011.3,1007.7,7,5,27.7,32.7,No,No
CoffsHarbour,10.9,18.6,0.0,3.4,6.1,S,41,SW,SSW,24,28,58,57,1030.0,1028.3,4,7,14.5,17.3,No,No
AliceSprings,23.7,38.8,0.0,11.4,12.0,SE,41,WSW,W,15,9,48,14,1006.3,1002.9,7,2,30.1,37.8,No,No
Hobart,3.7,13.9,0.0,0.8,6.5,NNW,20,NW,E,6,6,88,64,1026.9,1025.4,7,2,5.5,11.7,No,No
AliceSprings,18.4,38.7,0.0,9.8,11.3,N,37,NNE,E,15,9,20,14,1016.9,1013.2,0,4,30.4,38.4,No,No
SydneyAirport,21.1,26.5,0.0,7.0,10.8,SSE,48,SW,SSE,22,35,52,55,1009.1,1008.9,1,2,24.1,25.3,No,No
WaggaWagga,0.9,12.8,0.0,0.6,7.4,W,17,E,SW,6,7,82,55,1028.8,1027.0,7,3,6.5,12.1,No,No
MountGambier,11.6,17.9,1.0,3.6,10.7,SW,52,SSW,SSW,30,30,65,35,1014.5,1017.7,5,3,14.8,17.1,No,No
PerthAirport,10.1,14.4,8.0,1.6,4.3,SW,63,WSW,WSW,20,33,78,62,1015.2,1015.7,7,7,11.6,13.3,Yes,Yes
WaggaWagga,15.6,29.8,0.0,6.0,10.7,SW,33,ENE,S,11,7,75,42,1012.5,1008.8,2,5,21.5,27.6,No,No
WaggaWagga,16.7,30.3,0.0,7.8,12.3,ENE,31,NE,NNE,17,7,55,28,1021.1,1017.9,0,1,19.7,29.0,No,No
Watsonia,9.9,14.5,6.0,1.1,2.4,SW,46,WSW,SSW,11,15,100,80,1018.3,1018.6,7,7,10.2,13.9,Yes,Yes
Townsville,22.7,29.0,0.4,4.4,1.6,SSW,37,W,NW,7,7,73,60,1007.4,1006.4,8,7,25.5,27.5,No,No
Hobart,2.1,12.3,0.0,0.0,7.8,NNW,33,NNW,NW,22,13,79,61,1022.7,1022.3,3,1,5.3,11.9,No,No
Watsonia,8.4,17.2,0.6,1.6,5.7,SSW,26,SSW,SSE,4,11,90,57,1026.5,1023.7,6,4,11.0,16.7,No,No
Portland,3.0,12.7,0.0,1.2,2.6,NW,24,N,W,11,13,86,60,1026.2,1023.2,7,6,6.7,11.2,No,No
Sale,12.7,19.1,9.4,4.4,12.1,W,70,W,W,37,41,43,37,1005.1,1005.5,2,3,15.0,18.8,Yes,No
Woomera,18.4,33.3,0.0,10.4,11.8,ESE,28,E,NNE,15,6,59,25,1016.3,1014.5,6,5,21.9,31.8,No,No
Perth,16.2,24.5,0.0,8.2,0.9,ESE,31,E,SSE,13,9,64,50,1016.6,1014.0,8,8,18.7,24.1,No,No
Watsonia,6.6,13.2,7.2,2.4,3.1,WSW,37,W,W,7,15,100,66,1019.2,1020.8,8,7,9.0,12.5,Yes,No
Moree,16.4,24.0,0.2,4.2,0.0,SW,35,E,SSE,17,17,73,97,1023.3,1021.0,7,8,20.5,19.0,No,Yes
Sale,-2.8,15.4,0.0,1.4,5.0,WNW,54,WNW,NE,11,9,96,64,1019.4,1012.8,3,7,-0.1,10.2,No,Yes
Hobart,1.3,12.4,0.0,0.4,7.4,NNW,61,NNW,NNW,26,22,80,55,1020.1,1018.3,1,7,4.0,10.9,No,No
WaggaWagga,8.3,15.1,13.6,0.6,6.9,SW,35,WSW,SW,15,28,93,59,1015.2,1015.3,6,1,8.8,14.7,Yes,No
Watsonia,10.8,22.6,0.0,6.0,5.8,N,61,NE,NW,20,20,50,49,1001.2,996.6,6,6,16.8,19.9,No,No
Woomera,14.2,33.5,0.0,12.0,10.6,N,65,N,N,35,35,12,5,1012.0,1007.1,5,2,21.1,32.2,No,No
Watsonia,17.2,24.0,0.0,8.0,4.2,N,52,N,N,24,19,61,58,1023.0,1020.1,7,7,19.8,22.9,No,Yes
MelbourneAirport,6.6,14.0,3.4,1.0,7.7,S,59,SW,S,30,37,89,63,1017.0,1018.8,7,6,9.0,11.0,Yes,No
Watsonia,3.4,14.8,0.2,2.4,0.7,NNE,43,NE,NE,7,15,86,59,1025.6,1020.6,7,8,7.7,13.8,No,Yes
MelbourneAirport,7.3,19.5,4.6,0.8,10.3,WNW,43,W,W,22,26,64,37,1015.8,1014.8,3,4,12.3,18.7,Yes,No
Moree,10.8,27.3,0.0,13.2,13.2,SW,54,SSW,SW,17,26,28,19,1010.6,1008.8,0,0,19.8,26.0,No,No
PerthAirport,16.7,28.6,0.0,5.4,10.3,ESE,52,E,SE,24,24,62,36,1020.7,1017.0,3,5,20.9,27.9,No,No
NorfolkIsland,19.9,26.1,1.6,4.2,7.6,SE,41,SE,SE,17,28,79,67,1013.1,1012.4,7,7,22.7,24.0,Yes,No
Sydney,9.8,20.3,0.0,4.0,10.5,ENE,24,W,ENE,13,19,75,59,1031.0,1025.8,0,0,12.8,19.6,No,No
NorfolkIsland,14.8,20.9,4.0,1.8,1.7,W,33,NW,NW,9,20,79,61,1017.9,1015.8,7,6,17.9,20.0,Yes,Yes
AliceSprings,19.8,25.3,0.0,11.6,9.0,SE,48,SE,ESE,26,20,30,20,1016.9,1013.5,5,7,22.5,23.4,No,No
MountGambier,14.9,21.6,2.8,2.6,4.9,WNW,56,NW,W,24,31,87,60,1011.6,1013.7,7,7,17.1,19.2,Yes,No
MelbourneAirport,9.6,12.8,0.0,2.8,0.1,N,59,N,NE,35,13,85,88,1011.6,1007.9,8,8,10.6,11.7,No,Yes
Sydney,16.9,17.9,0.4,2.2,0.0,SSW,35,SSE,S,19,15,83,87,1023.5,1023.1,5,7,17.9,17.0,No,Yes
PerthAirport,17.0,38.6,0.0,9.6,13.2,WSW,39,ESE,W,13,15,28,18,1012.4,1008.0,0,0,25.3,38.0,No,No
Darwin,23.6,32.4,0.0,7.8,9.7,ESE,43,ESE,ENE,30,17,65,44,1012.8,1009.2,4,5,26.3,32.2,No,No
AliceSprings,9.3,28.1,0.0,5.8,10.3,NNW,48,W,NW,7,28,48,14,1016.3,1011.5,0,1,15.3,27.7,No,No
Mildura,12.8,22.1,32.4,3.4,5.8,SSW,41,S,SSE,20,24,65,44,1022.6,1024.1,7,6,13.5,18.2,Yes,No
Woomera,8.8,16.8,0.0,5.8,9.3,SW,44,SSW,SW,20,17,71,41,1025.2,1022.4,5,5,12.6,15.2,No,No
Brisbane,12.3,19.9,1.6,3.6,10.0,W,54,W,W,9,20,41,34,1013.7,1010.7,0,1,15.6,19.0,Yes,No
Canberra,1.6,12.6,1.2,1.0,5.6,NNW,39,NW,NNW,2,28,100,72,1015.3,1011.2,8,7,4.6,10.2,Yes,No
Brisbane,15.2,22.4,13.0,1.6,0.8,ENE,26,SW,E,2,9,94,82,1019.6,1015.6,7,7,16.8,20.4,Yes,Yes
Portland,5.5,20.0,0.2,3.4,5.5,N,33,N,N,17,13,64,53,1020.0,1015.8,3,7,12.5,18.2,No,No
Darwin,25.0,35.4,0.0,7.4,11.7,N,39,NNE,N,9,20,57,42,1012.3,1008.1,2,2,31.4,34.3,No,No
Mildura,2.9,16.6,0.0,2.0,4.8,NNW,41,N,N,13,20,64,29,1022.2,1017.6,5,7,9.9,15.9,No,No
Canberra,17.9,24.1,6.2,5.0,2.8,ENE,39,S,ENE,7,19,92,73,1021.4,1020.5,6,3,20.4,21.8,Yes,No
Perth,14.3,22.4,0.2,1.6,2.2,NNW,33,NNE,NNW,7,15,78,62,1017.2,1016.8,7,7,18.3,20.7,No,No
Williamtown,19.5,27.0,0.0,5.6,7.2,SSE,35,SSW,ESE,17,15,78,65,1015.1,1013.2,6,2,23.0,25.8,No,No
PerthAirport,15.3,20.7,3.8,3.2,4.2,WSW,41,WSW,SW,26,22,63,56,1017.3,1017.4,8,7,17.1,19.8,Yes,Yes
Canberra,14.2,20.0,1.4,2.2,1.0,NNW,35,N,NNW,7,11,86,90,1015.7,1012.6,8,8,16.5,18.0,Yes,No
Sydney,21.2,35.3,0.2,6.4,8.8,W,59,W,WNW,17,30,66,13,1005.8,1001.1,3,7,24.4,34.7,No,No
Cairns,22.3,30.1,0.0,7.8,6.0,SSE,44,SSE,ESE,22,30,57,46,1018.7,1015.0,7,1,25.2,28.7,No,No
Mildura,10.0,13.1,10.4,1.6,0.6,WNW,28,NNW,NW,7,17,97,86,1013.5,1012.2,7,7,11.5,12.9,Yes,Yes
Hobart,11.8,18.0,1.8,3.2,5.3,NNW,56,NNW,S,20,9,60,49,995.9,996.7,7,6,12.6,14.7,Yes,Yes
Watsonia,6.3,16.0,0.2,2.4,1.7,SW,17,ENE,WNW,2,7,99,78,1016.5,1013.4,7,7,10.2,14.1,No,No
MountGambier,6.5,14.8,0.0,2.6,1.6,N,48,NNE,NNE,20,20,70,61,1027.2,1024.6,7,7,9.6,14.3,No,No
Darwin,24.9,33.7,0.0,6.8,11.4,NNW,33,NE,NW,11,19,59,51,1013.5,1009.0,2,1,30.8,33.4,No,No
Hobart,11.3,15.4,0.0,3.0,0.1,SE,30,SSE,ESE,9,9,68,51,1032.1,1032.6,8,7,12.1,14.9,No,Yes
Cairns,17.7,28.3,0.4,8.4,7.9,SE,39,S,SE,22,22,84,42,1020.3,1017.3,3,4,20.5,26.6,No,Yes
Brisbane,17.9,27.7,0.0,5.2,6.5,SE,20,WSW,SSE,6,7,66,81,1022.1,1018.6,5,7,23.7,22.7,No,Yes
Perth,10.8,26.0,0.0,7.6,13.0,SW,35,NE,SW,15,17,46,33,1021.0,1015.8,2,4,19.8,23.7,No,No
Williamtown,17.7,28.0,0.0,5.0,5.7,NW,35,N,ESE,9,19,71,58,1018.2,1015.2,6,6,21.7,26.3,No,Yes
Cairns,21.5,28.3,0.0,4.0,5.2,SE,41,SSE,ESE,15,30,79,61,1017.0,1014.2,7,3,23.2,26.8,No,No
CoffsHarbour,10.3,20.6,1.2,5.0,9.8,WSW,30,SW,SE,20,15,48,45,1022.7,1020.0,1,6,18.7,18.9,Yes,No
