Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
MelbourneAirport,14.1,20.3,0,6,9.7,S,46,S,SSE,19,30,72,43,1016.6,1016.3,7,4,15.3,19.4,No,No
Cairns,24.8,31.7,0,5.8,7.1,ENE,30,SSE,ENE,13,20,76,62,1008.7,1004.9,7,5,27.8,31,No,No
SydneyAirport,8.9,13.4,0,2.8,9.9,WSW,48,WSW,SSW,30,30,55,48,1025.8,1027.5,1,2,11.3,13.2,No,No
Darwin,22,31,0,6.4,11.1,NNW,35,NE,NNW,13,22,73,60,1016.5,1012.5,1,3,26.9,29.9,No,No
Watsonia,6.7,11.8,1,0.2,1.6,SW,17,NE,SW,6,7,99,98,1028.3,1026.1,7,7,7.3,11.3,No,No
Perth,18.7,35.3,0,9.4,11.4,S,26,NNW,W,9,11,24,36,1013.2,1011.5,0,3,30.9,32.4,No,No
Mildura,13.2,30.1,0,11.5,12.8,S,44,S,S,22,22,61,29,1018.2,1016.7,7,1,15.2,27.9,No,No
MelbourneAirport,5.6,11.9,1.2,1.8,2.7,N,59,N,NNW,28,24,90,59,1016.9,1016.7,7,7,6.7,11.1,Yes,No
Mildura,4.6,17.1,0.2,4.2,9,SW,43,WSW,WSW,20,22,74,33,1023.8,1022.5,0,5,10.6,16.8,No,No
Nuriootpa,5,14.2,0,4,2.6,SSW,28,SE,SW,7,13,75,51,1021.2,1017.2,7,6,10.2,13.5,No,No
Watsonia,3.3,16.5,0.2,1,6.4,NNE,13,NE,SSE,6,6,100,68,1021.4,1018.8,1,6,6.7,16.3,No,No
SydneyAirport,16.6,24.1,1.4,2.2,3.6,NNE,31,SSE,ENE,7,22,86,58,1020.7,1017.6,6,7,19.8,22.7,Yes,Yes
Brisbane,23.3,31.5,1.4,8,9.7,S,30,NE,E,9,17,64,52,1005.8,1004.7,7,7,27.5,30.7,Yes,No
NorfolkIsland,18.4,24.9,0,4.2,5.7,SSW,22,E,SE,6,13,73,68,1017.8,1015.7,6,7,22.9,23.1,No,Yes
Portland,5.3,14.7,2,1.2,2,NW,20,NNW,NNW,7,13,92,68,1019.5,1016.7,7,7,10.5,13.8,Yes,No
Sydney,16.8,33.3,0,8,5.2,W,52,WNW,E,9,20,55,57,1008.3,1002,7,7,22.6,24.7,No,No
Portland,13,19.5,0,5.4,13.2,SE,41,SE,S,22,19,71,69,1017.7,1015.8,6,5,15.5,17.9,No,No
SydneyAirport,21.9,29.9,0,4.6,9.8,NE,65,N,NE,26,44,55,50,1012.5,1009.2,6,5,26.6,28.7,No,No
Mildura,11,31.8,0,5.6,7.9,N,39,NNE,NW,15,11,24,7,1014.7,1011.5,6,5,18,30.3,No,No
Portland,9.2,13,0.6,1,6.1,SSW,54,SSW,SSW,26,22,74,67,1016.3,1016.9,5,6,11.3,12.4,No,Yes
PerthAirport,6.7,19.8,0,1.2,9.4,ENE,31,ENE,ENE,17,11,59,35,1030.6,1027.4,0,0,11.3,19.4,No,No
SydneyAirport,16.9,25.9,1.4,7,12.8,SW,39,SW,SE,30,24,36,39,1008.3,1007.6,1,1,20.3,24.9,Yes,No
Nuriootpa,17,29.4,4,2,9.8,NW,39,W,W,13,17,90,34,1005.4,1005.2,7,3,18.6,27.3,Yes,No
Sydney,20.4,27.1,0,4.2,6,S,31,SSW,ESE,13,15,67,57,1018.5,1016.9,7,4,21.7,25.7,No,No
WaggaWagga,4.6,20.7,0,4,6.1,WSW,33,E,WSW,7,24,80,33,1018.8,1015.6,7,7,11.7,18.8,No,No
Melbourne,9.4,16.5,0,3.2,4.6,W,52,W,WSW,31,30,56,80,1014.3,1013.8,6,7,12.1,13.1,No,Yes
Portland,6.4,14.3,4.4,1.6,2.7,S,33,WSW,SSE,9,20,96,65,1017.7,1019.2,8,8,11.8,12.5,Yes,No
Sale,-1.1,13.6,0,1.2,5.4,W,28,WNW,SW,4,9,96,54,1025.7,1022.5,1,6,1.2,12.4,No,No
Sydney,11,24.2,0,1.2,8.9,WNW,30,W,WNW,9,15,92,45,1024.6,1019.8,1,0,11.5,23.9,No,No
NorfolkIsland,15.8,21.5,0.2,7.8,1.8,ESE,44,ESE,ESE,20,19,67,66,1017,1016.1,7,7,20.2,19.4,No,No
SydneyAirport,8,17.3,0,1.2,8.2,WNW,26,NW,SE,13,13,73,63,1035.2,1032.2,2,5,11.6,16.2,No,No
Cairns,20.4,27.6,0,4.8,3.1,S,44,S,SE,17,28,64,72,1015,1012.3,2,7,25.4,25.3,No,Yes
MelbourneAirport,20.8,32.5,0,11.8,7.8,N,56,N,W,41,13,37,26,1021.9,1021.5,3,7,23.3,31,No,No
PerthAirport,16.8,35,0,13.2,12.2,E,85,E,E,35,28,43,20,1016,1010.8,3,7,22.5,33.1,No,Yes
MelbourneAirport,11,21.5,0,5.2,9.7,SSW,52,SSW,SSE,28,15,53,37,1005.4,1005.7,7,5,14,19.7,No,No
WaggaWagga,10.4,19.8,1.8,2,7,NW,52,WNW,N,17,17,85,56,1004,1000.1,8,7,13.8,18.8,Yes,No
PerthAirport,16.9,23.8,9.2,2.8,7.9,WNW,48,W,WNW,13,24,78,69,1006.3,1007.3,7,6,21.3,21.4,Yes,Yes
Williamtown,22.2,25.6,1,3.8,0.1,SE,50,SSE,SE,26,31,71,59,1016.6,1018.8,8,8,24.2,23.7,No,No
Cairns,24.2,30.6,0,7.8,8.4,SE,50,S,ESE,22,35,68,55,1010.8,1008.6,3,3,28.8,29.9,No,Yes
Moree,10.6,21.6,0,2,4.2,NNE,33,ENE,N,13,15,75,52,1023.6,1019.5,7,6,14.3,20.7,No,Yes
Mildura,5.5,22.3,0,3.2,9.6,NNW,50,N,NNW,13,24,47,14,1018.8,1013.3,0,0,12.6,22.1,No,No
PerthAirport,0.9,16.7,3.2,3.4,10.5,SSW,37,NE,S,7,20,72,41,1026.5,1025.6,1,4,9.3,14.9,Yes,No
NorfolkIsland,19.9,25.8,0.6,5.6,9.5,WNW,33,NW,N,15,17,74,70,1012.7,1012,7,7,22.9,24,No,No
MountGambier,8.6,30.8,0,4.6,11.1,NE,39,NE,NE,17,22,68,31,1021,1017.3,0,1,16,29.1,No,No
Moree,2.6,18.3,0,3,7.2,ENE,26,E,E,17,6,71,39,1026,1023,4,6,9.8,16.9,No,No
MelbourneAirport,4.9,22.5,0,2,10,NNE,43,NNE,NNE,13,24,66,36,1027.9,1023.5,1,2,14.2,22.1,No,No
Nuriootpa,5.5,9,0.8,0.8,0.6,S,43,NW,S,22,24,91,83,1018.4,1017.9,8,8,7.1,7.8,No,Yes
Williamtown,13.1,31.6,0,6.4,11.1,E,33,N,E,11,22,67,37,1021.4,1016.4,1,1,21.5,30.3,No,No
Cairns,16.2,29.5,0,9.2,11.2,ESE,41,SE,ESE,19,30,50,39,1016.3,1013.6,0,1,23.8,28.5,No,No
Moree,8.7,15.9,10.8,2.2,8.1,NW,37,WNW,WNW,17,26,65,52,1016.3,1012.3,5,7,11.2,14.3,Yes,No
Darwin,23.1,30.5,3.6,3.4,0.4,W,41,NW,WNW,15,30,82,76,1006.4,1004.4,6,7,27.6,29.2,Yes,No
MountGambier,6.8,26.4,0,4,10.9,S,33,ESE,S,9,9,73,30,1021.3,1017.6,1,0,13.8,24.5,No,No
Darwin,26.8,34.2,0,6.4,9.5,N,31,NE,NNW,17,19,69,57,1008.3,1004.9,7,7,30.7,33.1,No,No
Watsonia,24.9,44.7,0,20.4,10.3,SSW,57,N,NW,24,19,18,12,1011.4,1009.2,1,4,36.4,43.1,No,No
PerthAirport,8.6,20.4,11.6,2,8.2,WSW,20,NNE,SW,9,9,87,58,1023,1021.9,3,5,12.5,18.7,Yes,No
PerthAirport,0.9,15.3,0.2,1.8,8.8,S,33,SSE,S,13,15,73,48,1029.2,1026.1,1,1,6.9,14.6,No,No
Brisbane,7.5,22.9,0,3.4,9,NNE,30,SW,NNE,6,15,60,45,1020.6,1015.4,1,1,13.6,21.3,No,No
Nuriootpa,10.7,21.8,0,5.4,9.8,SE,43,SE,SSE,22,20,72,43,1025.5,1022.7,7,1,12.4,20.6,No,No
Woomera,25.9,40,0,54.8,7.5,S,76,ESE,ESE,19,6,22,13,1010.1,1008.6,3,7,30.7,38.6,No,No
Brisbane,17.6,28,0,6.6,11,ENE,28,ENE,NE,4,11,61,51,1012.7,1010.3,6,2,24.8,27,No,Yes
Portland,7.7,18.7,0.6,5,8.3,W,35,NNW,W,17,17,82,69,1022.8,1020.4,5,8,14.7,18,No,No
Mildura,18.9,34.9,0,7.6,10.2,N,26,NNE,E,2,13,55,20,1022.9,1020.9,5,1,21.9,33.9,No,No
Cairns,21.4,27.4,15.6,3.4,4.9,SSE,61,S,SE,22,35,84,67,1018.4,1015.8,7,4,23.4,26.3,Yes,Yes
AliceSprings,0.7,15.5,0,2.6,9.5,SE,46,SSE,SE,11,22,54,28,1027.7,1024.2,4,0,8.3,14.5,No,No
MelbourneAirport,15.6,25.6,0,10.6,12.4,WSW,43,SW,SSE,17,24,66,48,1017.1,1015.9,1,1,17.9,23.8,No,No
Sale,7.2,19.2,0.4,4.4,11.5,E,52,NW,E,6,33,71,53,1025.2,1025.1,2,4,12.3,17.9,No,No
Townsville,24.2,31.5,9.2,6.8,5.5,SE,31,SSE,NE,22,22,67,63,1013.5,1009.6,6,4,28.6,30.9,Yes,Yes
Canberra,12.1,28.7,0,8.6,6.7,WNW,59,NNW,WNW,4,19,66,37,1021,1018,3,6,16.7,25.9,No,No
Moree,4.8,21.3,0,3.6,10,S,33,ESE,SSW,17,17,65,35,1021,1017.9,0,5,14.6,20.8,No,No
Mildura,4.1,20.7,0,4.6,10.7,S,52,SSE,ESE,17,15,65,32,1035.3,1031.4,0,0,11.5,20.2,No,No
Canberra,17.8,37.7,0,12.6,12.3,NNW,61,NW,NW,24,33,27,15,1010.4,1006.9,1,5,29.1,36.8,No,No
Brisbane,14.6,21.3,2,2.4,9.4,W,35,W,WSW,13,15,49,45,1017.6,1014.9,6,1,17.1,19.9,Yes,No
AliceSprings,19.7,31.4,0,6,13,SSE,48,ESE,S,19,22,26,14,1009.4,1006.1,1,2,24.6,30.6,No,No
Portland,6.9,14.9,1.4,2.2,11.1,W,57,W,SSW,28,26,86,76,1014.6,1015.6,8,8,10.6,12.4,Yes,Yes
Perth,7.9,17.4,0.2,1.4,2.4,S,17,N,SW,6,2,84,59,1026.1,1024.2,7,7,11.1,17,No,No
Mildura,2.4,17,0,1.6,3.5,NNE,43,NNE,NNE,20,24,76,53,1025.5,1019.7,6,8,7.7,16.6,No,No
Mildura,4.6,15,0,2,6.9,S,33,SSW,SE,7,11,81,50,1033.7,1030.2,7,0,7.4,14.5,No,No
MelbourneAirport,8.6,16.3,0.2,3,4.8,WSW,41,WSW,WSW,19,17,74,58,1023,1021.5,5,7,11.7,15.7,No,Yes
Perth,12.8,25.3,0,5,11.1,E,46,NE,WSW,7,17,61,60,1013.7,1013.3,0,2,20.5,21.3,No,No
Sale,8.9,17.5,0.2,1.8,5.5,W,35,WNW,SW,15,13,92,62,1026.4,1024.7,6,5,11.6,16.3,No,No
AliceSprings,13.3,34.3,0,15.6,10.9,ESE,41,E,SE,24,17,11,8,1019.8,1015.6,1,1,25.5,33.1,No,No
NorfolkIsland,14.1,18.2,7.8,3.4,8,SSE,41,SE,SE,22,22,55,49,1016.9,1015.7,3,3,16.8,16.6,Yes,No
SydneyAirport,17,24.7,0,5,10.7,WSW,35,SW,ESE,15,22,72,57,1014.1,1012.4,5,2,20.5,24.2,No,No
Woomera,10,22.8,9.2,8.6,5,NNE,41,NE,WNW,13,20,84,32,1012.6,1008.6,8,1,11.7,22.1,Yes,No
MountGambier,9.8,16.2,7.4,1,6.3,W,65,WSW,WSW,24,22,61,81,1009.6,1010.6,6,8,11.9,13.1,Yes,Yes
Sale,4.6,16.7,0.6,3.2,9.7,WNW,56,W,SE,24,17,58,49,1022.6,1020.7,1,2,11.5,15.8,No,No
PerthAirport,18.7,40.3,0,12,12.5,E,50,E,NE,33,15,38,19,1010.2,1005.9,1,3,26,38.5,No,No
Cairns,16.3,25.1,0,5.4,7.9,SSE,41,S,SSE,19,22,64,50,1018.5,1015.6,6,2,20.5,24.3,No,No
Melbourne,14.4,21.8,0,8.2,9.5,SSE,44,SSW,SSE,11,24,51,42,1019.3,1017.6,7,6,16.5,20.1,No,No
WaggaWagga,-2.3,15.2,0,0.8,8.9,ESE,15,ENE,ENE,7,2,72,41,1033.7,1030.3,0,1,4.3,14.4,No,No
Hobart,9.7,15.1,0.2,5.2,6.7,NW,52,NNW,SW,20,28,60,67,1012.3,1012.4,7,7,12.8,11.3,No,Yes
Williamtown,7.7,19.9,0,4,2.9,NW,37,WNW,SSE,11,22,72,72,1019.1,1016.6,7,7,16.7,18.7,No,No
WaggaWagga,20.3,35.3,0,8.8,11.6,E,37,ENE,N,24,11,54,24,1019.1,1015.8,0,2,23.8,32.9,No,No
Cairns,22.4,29.2,0,4.4,10.6,SE,46,SSE,ESE,20,30,70,57,1020.6,1017.6,2,3,25.8,27.8,No,No
Townsville,12.1,25.3,0,5,10.1,ENE,35,ESE,ENE,7,26,66,52,1019.6,1016.3,1,1,20.9,23.7,No,No
Mildura,11.2,28.3,0,10,13.3,SE,46,SSE,SSE,17,20,58,20,1019.6,1016,0,1,15,26.1,No,No
Woomera,10,20.4,0,4,9.8,SSE,19,SSE,WSW,11,4,70,41,1026.5,1023.4,1,2,13.6,19.9,No,No
NorfolkIsland,13.3,20.1,0,4.6,9.1,ENE,20,NE,WSW,13,4,60,56,1024.9,1022.9,1,1,18.1,19.7,No,No
SydneyAirport,6.5,19,0,3.2,10.2,WSW,43,WNW,N,19,7,45,21,1024.4,1021.2,1,0,11.3,18.2,No,No
Woomera,10.4,16.6,0,6.8,4,SW,37,SSW,SSW,28,24,82,44,1020.4,1020,7,7,12.7,16.1,No,No
Darwin,26.3,33.1,0,6.6,8.7,E,56,NW,WNW,20,26,72,59,1010.7,1006.8,6,3,30.1,32.8,No,No
WaggaWagga,9.1,24,0,8,9.7,ENE,31,E,W,17,7,57,33,1021.5,1018.2,1,6,16.6,21.6,No,No
PerthAirport,9.2,14.8,0.8,2.4,0,NE,41,E,NE,20,17,74,91,1008.9,1006.3,7,8,11.2,11.9,No,Yes
Nuriootpa,8.9,17.2,9.2,4,6.2,W,69,WNW,WNW,31,30,81,50,1008,1005,4,7,11.6,15.5,Yes,Yes
Darwin,22.5,32,29.8,8.2,3.8,SE,37,ESE,ESE,17,13,90,58,1010.9,1006.9,7,6,23.2,31.1,Yes,No
Melbourne,12.7,26.2,0,8,10.5,N,44,NE,N,9,20,46,33,1024.6,1020.2,4,6,19.2,25.7,No,No
WaggaWagga,2.7,28.9,0,9.8,12.8,W,39,ENE,W,7,15,45,11,1019.8,1016.1,0,2,15.3,27.2,No,No
Nuriootpa,13.3,17.6,3.8,5,0,E,28,E,ENE,15,15,96,90,1024.2,1022.6,8,8,13.4,16.1,Yes,No
Mildura,10.4,20.8,0,2.8,5.5,WNW,44,WNW,WNW,17,24,77,44,1017.9,1014.8,1,7,13.3,20.5,No,No
Darwin,25.6,36.6,0,7.6,9.4,N,39,W,NNE,9,26,69,24,1012.3,1008.8,7,6,30.7,35.6,No,No
PerthAirport,11.8,19,13.4,2.6,5,NE,41,WSW,W,11,19,95,57,1005.1,1005.6,8,4,13.7,17.6,Yes,Yes
NorfolkIsland,19.1,24.6,0.4,5.6,10.7,E,35,ESE,E,22,22,72,67,1014.7,1011.7,5,3,22.4,23.7,No,No
Moree,10.4,25.7,0,4,8.2,WSW,37,ENE,NNW,19,17,60,41,1023,1018.1,1,4,18.2,24.7,No,Yes
CoffsHarbour,12.6,18.8,0.2,2.2,7.3,WSW,26,WSW,E,11,13,46,43,1018.7,1015.9,7,1,14.8,17.7,No,No
MelbourneAirport,3.8,10,0,1.6,0,WSW,46,N,ENE,26,13,85,97,1013,1012.9,7,7,6,7.4,No,Yes
Cobar,18.6,29.7,6.6,3.8,5.2,SSW,33,E,SSW,11,9,93,71,1011.9,1009.4,8,7,22,28.1,Yes,No
Williamtown,12.2,24.7,0.2,2.6,9.7,SSE,30,WNW,SSE,9,24,85,72,1027.8,1025.4,1,1,19.4,23.3,No,No
Melbourne,16.8,23.2,0,7.4,5.2,N,74,N,N,41,24,48,41,1025,1023.9,6,7,17.7,21.2,No,No
Brisbane,15.5,27.2,0,5.6,12.1,ENE,31,ENE,NE,6,13,55,46,1020.5,1015.9,1,1,24.1,25.7,No,No
Moree,24.1,38.2,0,12,13,N,33,NNE,NNE,24,11,54,16,1012.9,1008.8,1,1,27.9,37.1,No,No
Canberra,1.6,14.3,0,5.4,11.2,NNW,46,NNW,NNW,11,33,54,49,1021.5,1018.4,2,1,7.4,13.6,No,No
Williamtown,17.3,35.9,0,24.4,10.5,SW,39,NNW,NW,13,11,74,37,1014.4,1010.3,0,1,24,34.7,No,No
PerthAirport,15,29.7,0,11.8,5.7,E,61,E,E,31,24,36,18,1012.6,1008.9,1,7,22.2,28.4,No,Yes
Perth,23.4,37.7,0,11,12.3,W,33,NE,NW,17,13,33,38,1014.3,1011.4,0,1,30.1,34.2,No,No
Moree,23.5,37.1,0,12,8.2,ENE,52,NNE,NNW,26,20,46,20,1014.1,1009.4,2,6,26.9,35.4,No,Yes
Brisbane,12.5,22.5,0.2,3.2,9.5,WSW,28,WSW,SSW,9,6,70,54,1014.2,1010.3,3,2,16.5,21.9,No,No
Nuriootpa,9.8,23.9,0,4.4,10.5,SE,35,ENE,NNE,15,13,53,29,1017.8,1013.9,3,4,15.5,23,No,No
Brisbane,8.9,23.9,0,4.6,10.1,WNW,22,SSE,W,4,9,53,34,1021,1016.8,0,1,17.2,23,No,No
MelbourneAirport,9,18.7,0,3.2,6.4,SW,28,SSW,WSW,9,9,81,47,1023.2,1018.7,7,1,12.2,18.1,No,No
CoffsHarbour,6,19.4,0,2.2,7.8,NE,26,SW,NE,7,13,89,55,1025.4,1022.2,5,4,12.4,18,No,No
Darwin,24.3,32.1,6.8,6.4,6.2,SSW,37,E,S,2,15,82,93,1012.3,1009.6,7,8,27.9,25.2,Yes,Yes
Townsville,12.1,26.1,0,7.4,9.8,E,43,S,ENE,9,30,42,50,1021.8,1018.6,2,7,20.4,24.2,No,No
WaggaWagga,2.3,11.5,0,1.4,0.1,NW,24,W,NNW,2,11,99,80,1024.1,1023.1,7,7,5.5,11.3,No,Yes
NorfolkIsland,14.4,18.8,1.6,4.8,9.1,SW,50,SSW,SSE,24,19,69,69,1015,1015.2,4,7,16.9,17.8,Yes,No
WaggaWagga,8.6,24.5,7.4,2.4,6.8,SSW,33,N,WNW,6,13,61,26,1018,1014.1,3,7,16.7,24,Yes,No
Mildura,4.9,17.5,0,1.6,8.6,SSE,26,SSW,SSE,11,15,97,61,1033.2,1030.6,5,2,7.4,17.2,No,No
Watsonia,10.8,21.3,0,5.8,11,SSW,30,W,SW,9,13,71,45,1023.3,1022,1,0,13.3,20.4,No,No
Woomera,16.1,28.8,0,5.2,9.3,N,35,NE,NNW,17,24,45,20,1021.5,1018.2,1,0,20.8,28,No,No
SydneyAirport,8,19.7,0,1.8,9.7,NW,26,NW,ESE,17,7,74,50,1032.5,1029.1,0,1,11.4,17.7,No,No
Hobart,17.1,31,0,8.8,4.3,SSW,61,NNE,SE,13,19,34,74,1010.1,1010.9,6,7,25,15.8,No,Yes
Townsville,25.4,31.1,0,9,11.7,E,37,ENE,ENE,24,30,63,60,1012.5,1009.9,3,2,28.8,29.5,No,No
Mildura,14.3,31,0,9,12.1,SW,46,SW,WSW,11,17,50,19,1012.2,1011.7,1,2,19.6,29.1,No,No
Canberra,5,12.6,0,2.8,7,WNW,50,NNW,WNW,26,28,70,48,1013.1,1013.4,4,8,8.5,10.9,No,No
Hobart,9.3,22.1,0,5.8,6.9,NNW,39,ENE,ESE,4,19,76,43,1016.2,1011.8,7,6,11.7,19.2,No,No
Watsonia,10,23.1,0,3,8.9,SW,28,E,N,2,13,75,42,1033.2,1027.4,6,1,13.6,22.5,No,No
Nuriootpa,16,35.5,0,7.8,10.8,SE,48,NNE,SW,9,20,21,13,1017.4,1013.9,6,6,28.8,34.9,No,No
Sydney,14.8,22.9,1.4,2.6,9.3,NE,41,WNW,ENE,6,26,80,63,1020.5,1017.5,4,4,18.3,21.9,Yes,No
Mildura,4.8,20.5,0,2,6.8,NW,48,N,NW,11,28,77,39,1014.2,1008.5,1,6,9.5,19.9,No,Yes
Nuriootpa,9.2,30.2,0,11,11.6,SE,33,N,S,4,9,58,19,1013.3,1011.5,1,5,20,28.3,No,No
Woomera,7.3,24.8,0,8,10.8,NNE,22,E,NNE,13,9,40,11,1027.8,1023.9,0,0,14.5,23.5,No,No
Perth,7.1,16,19.2,2.6,9.8,SW,44,SE,SSW,7,15,65,41,1023.4,1022.6,1,3,12,15.2,Yes,No
Portland,4.3,16.3,0,4,12.6,W,31,S,W,9,22,79,62,1021.2,1020.7,6,6,13.2,15.8,No,No
WaggaWagga,15.7,32.9,0,11.6,12.9,E,56,ENE,N,24,9,44,22,1018.6,1012.9,1,0,19.4,29.9,No,No
Williamtown,6.9,19.1,0.2,2.2,6.9,WNW,50,NW,WNW,11,30,93,55,1009.8,1005.9,6,4,10.3,16.9,No,No
Canberra,6.6,12.8,0,2.6,0,E,35,SE,ENE,7,15,66,68,1026.5,1022.7,7,8,8.8,11.7,No,Yes
SydneyAirport,7.4,18,0,2.6,9.5,WSW,39,NW,S,19,17,52,46,1025.4,1024.2,1,1,11.7,16.7,No,Yes
MountGambier,8.3,13.2,1.4,1.4,2.5,SSW,43,SW,SSW,9,19,89,66,1022.4,1022.7,7,7,9.5,10.9,Yes,No
Perth,13.7,16,23.2,7.2,3.8,NW,72,W,W,22,30,72,77,996.4,996.9,6,6,15,13.2,Yes,Yes
Watsonia,17.6,29.5,0.6,7,9.3,SW,67,W,SSW,7,19,97,37,1012.2,1009,7,5,18.4,27.3,No,No
Sydney,19.4,25.5,0,5.6,12.4,NNE,54,ENE,NE,19,28,62,63,1012.3,1007.6,4,1,23.6,24.9,No,No
Brisbane,16.4,27,0,7,9.5,NNE,22,NE,NE,4,9,66,63,1021.1,1017.2,7,5,22.9,24.6,No,No
SydneyAirport,17.8,26,0,6,3.8,NE,72,ESE,NE,17,46,68,68,1017,1012.8,7,7,20.6,22.4,No,Yes
Mildura,21.1,24.7,8.6,7,0,S,41,SE,SE,15,17,95,84,1007.4,1006.3,8,8,21.8,23.7,Yes,No
Townsville,17.1,27.3,0.2,4.8,10,NE,37,SSW,ENE,7,28,73,67,1017.8,1014.9,2,2,23.1,25.4,No,No
Watsonia,11.2,17.7,1.8,4,9.8,SW,44,W,SW,17,19,90,54,1018.1,1019.8,7,2,11.9,17.4,Yes,No
Darwin,22.2,32.2,16.4,5.6,8.7,ENE,37,ENE,NNE,19,24,61,64,1007.1,1004.6,6,6,29,30.8,Yes,No
Darwin,28.6,34.8,0,7.8,10.5,WNW,41,W,WNW,15,31,76,61,1006.7,1003.9,6,5,30.9,34,No,Yes
MountGambier,5.2,23.3,0.2,5.2,12.8,S,39,SE,SSE,19,24,58,39,1017.5,1015.2,1,5,16.2,21.5,No,No
Melbourne,15.5,22.5,5,0.6,3.2,S,54,SW,SSE,22,28,76,41,1011.2,1012.4,7,7,16.2,21.4,Yes,No
CoffsHarbour,15.9,23.4,0,4,9.4,SSW,39,S,SSE,22,22,50,57,1017.2,1015.2,1,3,20.7,21.3,No,Yes
Moree,16.9,31.6,0,7.6,11.6,NNE,33,NNE,SSW,22,15,54,29,1015.6,1011.3,1,4,22.5,30.8,No,No
Watsonia,8.9,18.2,35.8,3.8,1.5,SW,48,WSW,WSW,26,15,71,55,1003.7,1005.2,7,7,13,16.7,Yes,No
MelbourneAirport,9.6,22.9,0,4,7.3,SW,37,WSW,WSW,17,17,66,43,1023.9,1021.8,7,6,14.3,21.8,No,No
SydneyAirport,21.8,28,0,6.6,5.5,NE,39,NE,ENE,13,20,74,60,1016.8,1014.4,5,4,24.4,27.1,No,No
PerthAirport,17.5,26.9,0,6.6,3.9,SW,35,SW,WSW,6,19,55,51,1015.7,1015.9,7,7,22.3,24.8,No,No
MelbourneAirport,15.1,26.3,1.8,7.8,8.1,WSW,31,NW,WNW,13,7,68,43,1004,1004.5,2,7,19.8,24.9,Yes,No
WaggaWagga,5.8,17.2,0.4,3.6,3.6,SW,30,NNW,SW,6,19,91,52,1018.9,1017.1,7,5,8.1,16.6,No,No
AliceSprings,7.3,19.1,0,3.6,11,SSE,50,SE,SSE,19,24,52,28,1022.9,1019.5,0,0,13.2,18.5,No,No
Mildura,18.3,43.3,0,9.4,12.8,WNW,43,N,W,20,24,11,3,1005,1003.2,1,1,29.6,41.1,No,No
Portland,8.5,16.7,0,1.4,6.6,NW,57,NNW,NW,24,30,94,63,1017.5,1012.2,3,7,11.4,15.5,No,Yes
Brisbane,19.1,31.3,0,4,11.8,NE,28,SW,NE,7,13,68,63,1013.4,1009.6,1,3,25.9,28.3,No,No
Watsonia,12.2,29.5,0,6.6,10.5,NNW,26,NE,NE,7,9,73,29,1024.4,1021.2,2,2,16.3,28.3,No,No
Portland,12.1,20.1,0,9,4.8,WSW,39,WSW,SSW,17,19,76,62,1012.6,1014.2,8,8,16.9,18.9,No,No
PerthAirport,16.2,29.7,0,10.2,13.1,S,44,SSE,SW,20,28,42,35,1011.3,1008.6,1,0,22.9,27.7,No,No
CoffsHarbour,12.8,16.4,4,1.8,0.3,SW,33,SW,SW,22,17,91,75,1032,1030,7,7,13.8,16.1,Yes,Yes
PerthAirport,19.9,33.9,0,8.8,12.2,E,57,ENE,S,22,13,47,25,1017.6,1013.7,1,1,24.1,33.3,No,No
PerthAirport,15.9,32.5,0,11.2,12.7,E,69,ENE,WSW,26,31,33,26,1019.2,1013.9,1,2,22.6,30.2,No,No
Portland,5.6,11.7,11,2.2,5,W,104,NW,W,31,59,86,68,1000.7,996.3,6,6,8.3,9.4,Yes,Yes
Brisbane,14.2,21.9,0,3.8,0.7,SE,28,SE,ESE,9,9,60,53,1026.2,1023.7,7,7,19.4,20.2,No,Yes
Watsonia,6.1,19,1.8,0.2,9.6,SSW,43,SSW,SE,2,9,100,49,1018.1,1015.7,1,4,10.7,18.3,Yes,No
PerthAirport,11.2,23.2,0,7.8,10.6,E,54,E,S,28,15,65,41,1024.3,1020.4,3,1,16.6,22.6,No,No
AliceSprings,22.7,30.6,0,16,3.8,ESE,33,E,SE,24,17,42,26,1018.7,1016,7,7,24.3,28,No,No
Perth,15.2,30,0,12.6,13.1,SE,43,ESE,ESE,15,20,48,27,1016.9,1012.7,1,1,20.2,28.5,No,No
Portland,7,11.6,19,2.4,3.5,W,61,N,WSW,13,20,93,84,1007.1,1008.3,8,8,7.1,8.9,Yes,Yes
Darwin,24.3,31.9,0,5.2,2.5,ESE,20,ESE,W,11,9,83,58,1011.1,1006.3,7,7,25.2,31,No,No
Hobart,6.6,12.9,2.8,0.4,3.3,NW,46,WSW,SSW,17,13,66,83,1023.9,1026.2,3,3,10.9,10.4,Yes,Yes
Cobar,7.4,27.6,0,5.8,11.9,N,35,NNE,NNW,17,20,15,6,1018,1013.1,1,0,20.6,26.7,No,No
Watsonia,12.4,15.7,24,5,2.7,SSW,48,SSW,SSW,20,24,95,75,1012.9,1015.4,7,8,13.4,13.9,Yes,No
Sydney,7.8,17.9,0,1.6,4.2,W,26,W,SE,20,15,84,64,1034.6,1032.1,3,6,10,15.9,No,Yes
