Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Canberra,-2.1,12.9,0.0,1.2,8.1,S,31,SE,SE,7,13,92,25,1025.7,1020.9,2,1,1.4,12.3,No,No
MountGambier,11.1,32.2,0.0,8.0,11.6,NNE,39,NNE,ENE,28,20,54,34,1021.3,1017.8,0,0,19.3,31.2,No,No
Perth,18.8,31.8,0.0,8.4,12.9,WSW,33,NW,WSW,11,15,42,51,1010.7,1007.6,4,2,28.4,26.5,No,No
MountGambier,5.0,18.7,1.6,1.2,3.2,SSW,33,N,SSW,6,19,81,56,1019.9,1017.9,5,6,12.9,16.1,Yes,No
WaggaWagga,9.6,22.1,0.6,2.6,10.6,SSW,31,WSW,WNW,11,9,67,41,1023.5,1022.8,0,1,13.0,19.4,No,No
Watsonia,11.4,13.2,1.4,1.6,1.2,NNW,24,NNW,S,9,7,100,82,1025.5,1026.6,6,7,11.5,12.9,Yes,Yes
MountGambier,1.2,20.2,0.0,2.0,12.4,N,33,NE,NW,13,13,69,33,1022.0,1017.9,0,1,11.2,19.7,No,No
SydneyAirport,14.8,25.4,2.6,2.2,10.4,E,31,WNW,ENE,13,26,64,54,1024.6,1021.1,1,2,20.1,23.3,Yes,No
CoffsHarbour,17.9,26.4,0.8,3.6,4.7,E,30,NW,ENE,9,22,89,67,1014.2,1012.0,7,3,21.4,25.9,No,Yes
MelbourneAirport,16.2,33.3,0.6,4.2,7.2,NNE,56,NNW,S,7,22,91,43,1000.8,1000.1,4,2,17.9,28.0,No,No
Melbourne,8.5,18.8,0.0,4.6,7.8,NW,61,NNW,NNW,31,33,62,38,1012.1,1009.1,1,6,11.7,18.0,No,No
Portland,9.2,13.6,2.8,1.8,3.6,S,43,SSW,SSW,19,17,68,74,1018.7,1020.9,7,7,11.1,12.8,Yes,Yes
Woomera,17.4,32.3,0.0,9.8,8.5,ESE,37,E,NNE,15,13,20,11,1021.1,1016.6,0,0,24.0,31.4,No,No
Moree,23.0,31.6,1.2,8.6,2.9,NW,61,N,NW,30,13,68,78,1006.2,1003.3,7,7,26.0,27.1,Yes,Yes
Cairns,21.4,25.9,0.0,5.6,0.4,SSE,41,SSE,SSE,20,24,68,63,1016.3,1014.0,7,7,23.7,24.5,No,No
SydneyAirport,7.9,17.6,0.0,3.4,10.1,WNW,35,NW,SE,17,15,59,54,1023.2,1020.1,2,3,12.8,17.0,No,No
Moree,22.5,33.5,0.0,6.4,4.5,E,57,E,SE,30,24,53,57,1007.5,1004.5,5,8,27.3,28.7,No,Yes
CoffsHarbour,17.7,27.1,0.0,4.0,11.9,NE,56,NE,NNE,17,35,68,58,1016.5,1013.4,0,3,24.5,25.5,No,No
PerthAirport,9.3,26.9,0.6,3.4,10.8,NNE,39,NNE,N,15,13,32,23,1024.3,1020.3,3,0,20.5,26.7,No,No
Watsonia,14.8,16.6,0.0,10.2,0.9,N,56,SSW,SW,13,11,91,100,1002.8,1007.2,7,8,16.1,13.3,No,Yes
MelbourneAirport,7.0,13.7,0.0,0.4,1.1,W,41,N,SW,15,2,87,66,1005.9,1004.2,7,7,9.6,12.2,No,No
Melbourne,11.9,22.8,0.0,6.4,13.2,S,37,SSE,S,19,24,58,54,1015.6,1012.3,2,1,15.8,20.6,No,No
Sydney,7.5,17.8,0.0,3.2,10.7,W,24,W,E,19,17,62,47,1024.3,1019.1,3,1,10.1,16.0,No,No
Darwin,18.4,30.8,0.0,6.0,10.8,SE,37,ESE,E,26,11,32,23,1014.1,1010.6,1,1,22.3,29.7,No,No
Melbourne,6.5,11.0,4.8,2.2,1.0,NNW,46,N,N,15,17,68,60,1013.0,1010.0,8,7,8.0,10.2,Yes,No
Watsonia,15.9,27.5,0.0,7.0,10.7,WSW,41,SE,SSW,13,22,70,46,1017.2,1014.1,7,1,19.5,26.0,No,No
AliceSprings,4.5,21.4,0.0,5.8,10.7,SSE,33,E,SE,15,20,52,22,1023.2,1018.9,0,0,13.4,20.5,No,No
Williamtown,13.8,21.0,0.0,8.0,10.5,WSW,72,W,WNW,41,37,25,20,1011.1,1010.5,2,0,18.4,20.3,No,No
MelbourneAirport,6.4,12.8,2.6,0.6,4.1,S,37,SW,S,15,24,87,81,1026.3,1024.9,5,7,9.2,10.4,Yes,Yes
Melbourne,14.6,19.3,3.6,6.6,3.8,NNW,52,NNW,NNW,28,26,60,49,1011.2,1011.4,5,7,15.6,18.3,Yes,No
WaggaWagga,3.0,18.4,2.8,4.0,11.6,E,20,NE,NW,4,6,77,39,1024.6,1022.1,1,3,9.7,17.5,Yes,No
PerthAirport,9.5,26.5,0.0,7.2,12.9,WSW,46,ESE,WSW,7,33,48,43,1012.4,1009.5,1,0,20.2,24.3,No,No
Brisbane,22.1,35.3,0.0,3.6,12.3,ENE,20,WSW,NE,4,9,55,51,1011.9,1007.3,0,1,28.7,33.6,No,No
Mildura,25.4,41.4,0.0,12.0,11.5,NNE,39,NE,NNE,17,22,27,14,1010.6,1005.8,2,0,32.5,39.0,No,No
Darwin,23.3,33.7,34.0,7.6,5.9,SSE,50,S,NW,13,15,86,58,1011.0,1006.6,7,7,27.2,33.3,Yes,Yes
MountGambier,13.4,24.3,0.0,8.2,0.0,ENE,39,NNE,NE,20,28,37,35,1003.8,999.8,8,7,19.4,23.6,No,No
Darwin,25.9,35.1,0.0,7.6,11.2,NNE,39,ENE,NNE,22,28,67,56,1011.3,1007.3,6,5,30.6,33.2,No,No
Nuriootpa,14.3,30.7,0.0,7.2,9.2,E,43,ESE,ESE,17,9,50,31,1018.9,1014.5,6,7,20.2,28.9,No,Yes
Cobar,17.5,25.5,6.4,2.2,6.0,WSW,30,SSW,SW,11,13,78,48,1018.5,1016.4,7,7,19.8,24.7,Yes,No
Mildura,5.9,24.2,0.0,6.0,11.2,WSW,39,SSE,WSW,6,13,78,27,1016.0,1013.9,1,1,11.8,22.4,No,No
Moree,18.6,29.0,0.0,5.8,3.6,SSW,52,NNE,SSW,17,30,65,69,1021.5,1017.7,7,7,22.1,20.2,No,Yes
PerthAirport,15.7,29.7,0.0,10.0,11.8,WSW,39,S,SW,19,30,53,44,1017.8,1015.2,2,7,23.6,26.8,No,No
Mildura,19.8,36.3,0.0,11.8,12.9,NNE,37,NNE,SSE,17,15,30,17,1022.4,1019.1,1,5,29.4,34.5,No,No
SydneyAirport,6.5,19.2,0.0,2.6,1.4,N,44,NE,N,7,20,61,43,1016.3,1010.4,5,3,10.7,18.3,No,No
PerthAirport,5.8,23.2,0.0,2.2,9.8,ENE,35,ENE,ENE,20,19,41,37,1025.1,1021.1,1,0,12.6,22.5,No,No
SydneyAirport,8.9,18.4,2.0,1.8,10.2,NW,37,WSW,SSE,24,13,56,50,1024.3,1021.5,1,1,14.4,17.0,Yes,No
CoffsHarbour,19.6,28.6,0.0,7.4,10.0,NE,56,NNW,NNE,24,39,56,57,1015.9,1011.6,1,1,24.9,26.5,No,No
PerthAirport,8.6,20.4,0.0,1.2,1.4,NE,24,NE,N,9,11,87,54,1024.9,1023.7,7,7,12.7,19.0,No,No
Nuriootpa,5.2,12.1,0.2,0.6,1.6,SSE,35,S,SSW,19,15,85,70,1028.7,1025.9,6,6,8.1,11.9,No,No
Cairns,22.3,29.1,0.0,6.0,7.3,SSE,46,SSE,ESE,20,30,76,61,1018.9,1015.6,6,7,24.7,27.3,No,No
Townsville,21.0,28.0,0.0,7.2,9.2,E,44,ENE,E,24,30,64,55,1019.0,1016.9,7,7,25.7,26.5,No,Yes
Melbourne,10.8,17.8,0.0,2.0,3.6,WSW,37,W,WSW,13,19,75,64,1021.2,1020.0,7,7,13.0,16.9,No,No
NorfolkIsland,14.3,20.4,0.2,3.2,8.2,WSW,31,SSW,SE,11,13,66,57,1024.7,1023.0,2,3,18.4,19.9,No,No
Mildura,0.2,17.7,0.0,2.2,6.1,N,31,NE,N,7,17,90,37,1021.3,1018.2,6,3,4.8,17.1,No,No
PerthAirport,10.1,23.5,0.0,3.2,5.8,NNE,31,NE,WNW,17,17,48,33,1023.6,1021.7,7,6,13.3,22.2,No,No
Moree,6.5,19.6,0.0,3.8,5.5,NNE,35,E,NE,20,17,69,49,1026.6,1022.7,5,7,15.3,18.6,No,No
SydneyAirport,3.2,16.6,0.0,3.0,9.3,WNW,37,NNW,NW,17,15,56,34,1020.9,1018.5,1,2,8.0,16.3,No,No
SydneyAirport,14.9,25.7,0.0,4.0,7.2,E,31,NW,E,13,20,63,63,1028.4,1024.6,5,6,20.3,22.6,No,No
Brisbane,11.0,26.6,0.0,4.0,11.1,NNE,26,NE,NE,7,15,57,53,1019.4,1013.2,0,0,21.5,25.1,No,No
Cairns,19.1,27.5,0.0,5.8,8.3,SSE,41,S,SE,19,28,67,52,1018.7,1016.3,5,1,22.9,26.1,No,No
MountGambier,7.1,29.5,0.0,5.4,12.9,N,50,NNE,N,22,31,41,11,1021.3,1015.5,0,3,19.3,27.5,No,No
NorfolkIsland,17.6,23.9,0.0,6.4,12.3,SSE,35,SSE,SSE,24,22,70,54,1017.7,1017.1,5,1,21.4,22.8,No,No
AliceSprings,17.0,22.7,0.0,6.0,0.3,SE,30,ESE,E,15,9,68,59,1012.3,1010.2,7,7,18.4,22.5,No,No
CoffsHarbour,9.6,19.9,0.0,5.8,6.9,SW,28,SW,SE,19,15,49,44,1022.2,1018.2,6,7,16.9,18.6,No,No
Brisbane,13.9,25.2,0.0,7.6,11.4,NW,31,WSW,W,15,11,43,35,1012.2,1008.5,0,1,19.1,24.9,No,No
Perth,4.2,22.7,0.0,2.0,9.2,NNW,31,NNE,WNW,15,13,46,33,1018.6,1014.8,1,3,12.2,21.4,No,Yes
AliceSprings,19.8,37.0,0.0,12.8,11.4,SE,44,S,SSE,11,26,22,21,1010.6,1007.3,0,1,30.4,35.6,No,No
Cairns,19.8,29.3,0.0,6.6,7.9,NE,30,SE,N,6,13,67,66,1014.2,1011.0,8,5,25.3,27.7,No,No
MelbourneAirport,15.7,26.8,0.0,11.6,7.3,S,39,S,SSW,17,17,78,45,1015.8,1013.9,7,1,19.5,26.3,No,No
PerthAirport,19.8,43.3,0.0,12.6,13.3,ENE,39,ENE,WSW,19,15,17,10,1007.8,1005.3,1,1,34.5,38.1,No,No
Perth,15.2,21.7,25.0,4.6,6.7,WSW,39,N,W,11,13,90,59,1010.0,1010.0,4,5,17.6,21.4,Yes,Yes
Brisbane,18.7,28.9,0.0,7.6,9.0,ENE,31,SE,ENE,13,15,49,50,1019.2,1016.7,7,7,26.4,26.5,No,No
Brisbane,16.3,31.2,0.0,7.8,10.8,E,24,SW,NE,4,13,48,26,1012.3,1010.2,0,0,27.7,29.3,No,No
MelbourneAirport,10.5,15.4,0.0,6.0,0.5,N,72,N,W,43,19,79,61,998.1,997.5,7,7,12.6,14.5,No,No
Townsville,17.4,21.9,0.2,5.2,0.3,SW,48,SSW,S,28,22,64,50,1015.6,1013.5,7,7,19.3,21.0,No,Yes
WaggaWagga,20.3,34.0,0.0,7.4,10.7,ENE,33,E,E,17,9,54,27,1016.1,1012.8,1,7,24.8,32.5,No,No
PerthAirport,7.2,20.3,0.0,1.6,8.9,SSW,26,NE,S,15,17,79,48,1026.6,1024.7,1,1,13.2,19.2,No,No
Mildura,6.6,15.4,1.4,2.6,3.7,NE,33,NE,NE,15,24,78,56,1020.7,1020.4,6,7,8.9,13.5,Yes,No
Watsonia,6.5,12.9,7.0,2.8,2.8,S,30,W,SSW,9,15,99,67,1026.5,1026.3,7,7,7.4,11.6,Yes,No
Brisbane,22.1,32.0,0.0,8.8,11.0,SE,30,ESE,SE,6,15,59,51,1017.3,1015.3,5,8,28.6,30.1,No,No
PerthAirport,15.0,22.7,8.2,5.6,7.5,SW,46,WSW,WSW,17,30,85,48,1012.7,1012.0,8,4,19.2,21.7,Yes,No
WaggaWagga,1.8,15.8,0.0,1.6,7.9,NW,22,ENE,NNW,7,7,78,54,1025.2,1021.1,1,3,8.5,15.1,No,No
SydneyAirport,6.6,19.4,0.0,5.6,6.7,WNW,52,N,WNW,17,31,40,26,1013.8,1010.0,7,7,12.7,17.5,No,No
AliceSprings,16.7,37.2,0.0,9.8,10.0,NNW,56,N,WNW,24,31,17,12,1012.2,1007.3,5,3,28.9,34.9,No,No
Hobart,10.4,17.4,2.8,1.0,9.7,NE,24,NNW,ESE,13,13,72,48,1028.8,1026.4,3,2,12.3,15.7,Yes,No
Sale,4.4,19.0,2.0,2.8,8.8,NW,57,NW,NW,6,35,87,32,1011.5,1008.3,3,3,10.7,17.5,Yes,Yes
Brisbane,11.7,23.7,0.0,4.0,10.3,W,20,SW,WNW,6,9,60,34,1018.9,1015.2,1,0,17.6,23.4,No,No
Brisbane,15.7,24.5,0.0,3.4,7.1,ESE,31,SSW,ESE,4,9,52,42,1029.3,1025.1,6,4,20.8,23.7,No,No
PerthAirport,11.6,19.3,1.4,2.6,5.0,WNW,31,NNE,WSW,17,19,96,66,1019.2,1016.6,6,7,12.4,18.1,Yes,No
SydneyAirport,15.3,25.6,0.0,4.0,8.3,NNW,22,NW,ESE,13,13,68,56,1023.6,1020.6,6,5,20.4,23.8,No,No
WaggaWagga,24.2,39.8,0.0,10.2,11.9,SW,41,SSE,SSW,4,26,26,15,1010.5,1009.9,3,3,30.5,38.8,No,No
Cairns,23.9,33.8,0.8,7.5,4.4,ESE,37,SSE,ESE,19,24,56,33,1011.9,1009.5,2,6,29.3,31.9,No,No
CoffsHarbour,10.9,18.6,0.0,3.4,6.1,S,41,SW,SSW,24,28,58,57,1030.0,1028.3,4,7,14.5,17.3,No,No
Sale,10.5,22.1,0.0,3.0,10.1,E,33,ENE,E,9,28,76,46,1026.5,1023.5,1,2,17.0,20.9,No,No
AliceSprings,23.7,38.8,0.0,11.4,12.0,SE,41,WSW,W,15,9,48,14,1006.3,1002.9,7,2,30.1,37.8,No,No
SydneyAirport,10.3,24.6,0.0,2.4,8.4,NNW,50,NNW,NNW,15,30,78,39,1013.0,1008.8,1,6,14.7,23.1,No,No
Canberra,0.5,15.3,0.0,2.6,8.2,NNE,20,ESE,NNW,7,9,88,49,1027.6,1025.9,1,1,5.3,14.5,No,No
SydneyAirport,7.9,20.1,1.0,0.8,9.9,N,37,NW,NNE,11,26,76,46,1033.1,1029.2,1,1,12.2,18.8,No,No
SydneyAirport,15.2,24.3,2.6,3.2,9.8,NW,69,WNW,WNW,15,31,66,30,1007.8,1007.1,6,2,18.0,21.9,Yes,No
SydneyAirport,19.2,28.1,0.0,9.4,4.3,NW,41,N,NE,7,26,65,59,1015.7,1013.8,7,7,24.2,25.7,No,No
SydneyAirport,22.2,30.5,0.2,11.4,1.6,SSW,41,W,W,7,11,80,60,1009.4,1007.0,8,7,23.5,29.6,No,No
Hobart,3.7,13.9,0.0,0.8,6.5,NNW,20,NW,E,6,6,88,64,1026.9,1025.4,7,2,5.5,11.7,No,No
AliceSprings,18.4,38.7,0.0,9.8,11.3,N,37,NNE,E,15,9,20,14,1016.9,1013.2,0,4,30.4,38.4,No,No
Moree,4.7,19.9,0.2,6.0,9.8,ENE,28,E,N,11,9,73,48,1023.2,1019.7,4,1,10.6,19.0,No,No
Brisbane,18.5,30.4,4.0,3.4,10.2,ENE,19,SSW,ENE,6,9,69,55,1019.9,1015.3,1,1,23.9,28.2,Yes,No
WaggaWagga,0.9,12.8,0.0,0.6,7.4,W,17,E,SW,6,7,82,55,1028.8,1027.0,7,3,6.5,12.1,No,No
MountGambier,11.6,17.9,1.0,3.6,10.7,SW,52,SSW,SSW,30,30,65,35,1014.5,1017.7,5,3,14.8,17.1,No,No
Cairns,22.0,29.7,0.0,8.0,9.6,NE,30,SE,NNE,9,15,70,67,1013.1,1009.0,3,1,28.1,28.7,No,No
Watsonia,9.9,14.5,6.0,1.1,2.4,SW,46,WSW,SSW,11,15,100,80,1018.3,1018.6,7,7,10.2,13.9,Yes,Yes
Townsville,22.7,29.0,0.4,4.4,1.6,SSW,37,W,NW,7,7,73,60,1007.4,1006.4,8,7,25.5,27.5,No,No
Hobart,2.1,12.3,0.0,0.0,7.8,NNW,33,NNW,NW,22,13,79,61,1022.7,1022.3,3,1,5.3,11.9,No,No
Watsonia,8.4,17.2,0.6,1.6,5.7,SSW,26,SSW,SSE,4,11,90,57,1026.5,1023.7,6,4,11.0,16.7,No,No
Portland,3.0,12.7,0.0,1.2,2.6,NW,24,N,W,11,13,86,60,1026.2,1023.2,7,6,6.7,11.2,No,No
Sydney,10.6,20.8,0.0,2.8,9.2,WSW,48,W,S,22,20,48,43,1019.8,1018.9,3,5,14.6,18.5,No,No
Sale,12.7,19.1,9.4,4.4,12.1,W,70,W,W,37,41,43,37,1005.1,1005.5,2,3,15.0,18.8,Yes,No
Woomera,18.4,33.3,0.0,10.4,11.8,ESE,28,E,NNE,15,6,59,25,1016.3,1014.5,6,5,21.9,31.8,No,No
Perth,16.2,24.5,0.0,8.2,0.9,ESE,31,E,SSE,13,9,64,50,1016.6,1014.0,8,8,18.7,24.1,No,No
Watsonia,6.6,13.2,7.2,2.4,3.1,WSW,37,W,W,7,15,100,66,1019.2,1020.8,8,7,9.0,12.5,Yes,No
Portland,13.7,18.0,4.4,0.6,5.5,NNW,41,NNW,NW,17,15,90,75,1002.9,1000.0,2,8,14.6,16.4,Yes,Yes
Sale,0.9,14.6,0.8,0.8,8.2,WNW,17,NW,WNW,11,13,97,50,1034.7,1034.0,2,4,4.6,13.9,No,No
Watsonia,10.8,22.6,0.0,6.0,5.8,N,61,NE,NW,20,20,50,49,1001.2,996.6,6,6,16.8,19.9,No,No
Woomera,14.2,33.5,0.0,12.0,10.6,N,65,N,N,35,35,12,5,1012.0,1007.1,5,2,21.1,32.2,No,No
Watsonia,17.2,24.0,0.0,8.0,4.2,N,52,N,N,24,19,61,58,1023.0,1020.1,7,7,19.8,22.9,No,Yes
Nuriootpa,16.0,31.0,0.0,11.4,12.6,SE,41,SSE,ESE,20,11,55,21,1015.8,1013.3,0,5,20.2,29.7,No,No
Darwin,20.3,31.9,0.0,10.4,11.0,E,50,ESE,SE,28,33,29,19,1017.3,1013.7,2,0,24.1,31.2,No,No
MelbourneAirport,7.3,19.5,4.6,0.8,10.3,WNW,43,W,W,22,26,64,37,1015.8,1014.8,3,4,12.3,18.7,Yes,No
NorfolkIsland,19.9,26.1,1.6,4.2,7.6,SE,41,SE,SE,17,28,79,67,1013.1,1012.4,7,7,22.7,24.0,Yes,No
Sydney,9.8,20.3,0.0,4.0,10.5,ENE,24,W,ENE,13,19,75,59,1031.0,1025.8,0,0,12.8,19.6,No,No
Moree,19.5,31.3,0.0,9.8,8.2,NE,50,NE,NNE,31,24,64,47,1014.9,1012.4,7,6,25.0,29.9,No,No
Portland,11.2,17.5,2.6,1.2,5.8,SSW,28,SSW,SSW,9,15,98,62,1017.4,1018.2,6,6,13.3,15.5,Yes,No
AliceSprings,19.8,25.3,0.0,11.6,9.0,SE,48,SE,ESE,26,20,30,20,1016.9,1013.5,5,7,22.5,23.4,No,No
Portland,4.6,10.3,14.6,0.4,3.9,W,67,NNW,W,26,41,94,72,1001.0,996.4,5,8,7.0,10.0,Yes,Yes
Sydney,16.9,17.9,0.4,2.2,0.0,SSW,35,SSE,S,19,15,83,87,1023.5,1023.1,5,7,17.9,17.0,No,Yes
PerthAirport,17.0,38.6,0.0,9.6,13.2,WSW,39,ESE,W,13,15,28,18,1012.4,1008.0,0,0,25.3,38.0,No,No
WaggaWagga,3.0,11.3,1.0,1.2,1.2,W,35,WNW,WSW,7,20,91,70,1011.5,1011.2,7,5,6.9,11.1,No,No
Woomera,8.8,16.8,0.0,5.8,9.3,SW,44,SSW,SW,20,17,71,41,1025.2,1022.4,5,5,12.6,15.2,No,No
Cairns,21.1,23.1,206.2,1.4,0.0,SE,44,SSE,SE,22,13,91,96,1017.7,1014.8,8,8,22.7,22.0,Yes,Yes
Townsville,26.2,32.7,0.0,8.8,11.4,NNE,39,NNE,N,19,19,65,57,1009.3,1006.7,4,1,30.0,31.3,No,No
Canberra,1.6,12.6,1.2,1.0,5.6,NNW,39,NW,NNW,2,28,100,72,1015.3,1011.2,8,7,4.6,10.2,Yes,No
Brisbane,15.2,22.4,13.0,1.6,0.8,ENE,26,SW,E,2,9,94,82,1019.6,1015.6,7,7,16.8,20.4,Yes,Yes
MelbourneAirport,10.8,22.5,0.0,4.0,10.2,SSE,35,WSW,SSE,13,22,63,42,1016.0,1012.8,7,2,14.6,21.0,No,No
Watsonia,11.9,27.3,0.0,7.0,9.6,NE,46,NE,NE,20,22,56,44,1013.4,1008.9,4,4,20.1,26.8,No,Yes
Mildura,2.9,16.6,0.0,2.0,4.8,NNW,41,N,N,13,20,64,29,1022.2,1017.6,5,7,9.9,15.9,No,No
Perth,14.3,22.4,0.2,1.6,2.2,NNW,33,NNE,NNW,7,15,78,62,1017.2,1016.8,7,7,18.3,20.7,No,No
Sydney,21.2,35.3,0.2,6.4,8.8,W,59,W,WNW,17,30,66,13,1005.8,1001.1,3,7,24.4,34.7,No,No
Cairns,22.3,30.1,0.0,7.8,6.0,SSE,44,SSE,ESE,22,30,57,46,1018.7,1015.0,7,1,25.2,28.7,No,No
Mildura,10.0,13.1,10.4,1.6,0.6,WNW,28,NNW,NW,7,17,97,86,1013.5,1012.2,7,7,11.5,12.9,Yes,Yes
MountGambier,8.7,13.8,1.8,3.8,4.7,SW,52,WSW,W,24,31,63,65,1020.1,1020.6,7,5,10.9,12.4,Yes,Yes
Watsonia,6.3,16.0,0.2,2.4,1.7,SW,17,ENE,WNW,2,7,99,78,1016.5,1013.4,7,7,10.2,14.1,No,No
MountGambier,6.5,14.8,0.0,2.6,1.6,N,48,NNE,NNE,20,20,70,61,1027.2,1024.6,7,7,9.6,14.3,No,No
Nuriootpa,15.6,19.8,0.0,6.8,0.0,SSE,54,SE,SSE,30,31,55,54,1013.5,1013.4,7,8,17.1,18.7,No,Yes
Watsonia,2.9,18.6,0.2,1.2,7.1,N,31,NE,N,2,19,100,55,1029.5,1026.1,7,6,5.0,16.9,No,No
Brisbane,20.4,31.3,0.0,4.8,5.4,NW,24,WNW,NW,4,6,60,54,1010.2,1007.9,2,5,27.1,28.8,No,No
Hobart,11.3,15.4,0.0,3.0,0.1,SE,30,SSE,ESE,9,9,68,51,1032.1,1032.6,8,7,12.1,14.9,No,Yes
Cairns,17.7,28.3,0.4,8.4,7.9,SE,39,S,SE,22,22,84,42,1020.3,1017.3,3,4,20.5,26.6,No,Yes
Portland,11.7,15.9,10.8,1.8,3.9,WNW,83,NW,WNW,35,39,95,89,1011.5,1008.0,8,5,12.7,14.4,Yes,Yes
Sydney,18.4,27.9,0.0,13.4,10.7,NW,54,WNW,WNW,28,22,28,10,1007.7,1005.3,0,0,21.5,27.6,No,No
CoffsHarbour,10.3,20.6,1.2,5.0,9.8,WSW,30,SW,SE,20,15,48,45,1022.7,1020.0,1,6,18.7,18.9,Yes,No
Brisbane,12.9,28.6,0.0,4.8,10.1,W,28,SW,WSW,4,9,71,34,1021.7,1016.1,1,1,19.1,28.1,No,No
Sydney,15.8,24.5,1.2,3.4,8.9,NE,31,WNW,E,9,19,73,49,1018.7,1014.6,1,2,20.1,23.7,Yes,No
SydneyAirport,10.4,18.3,0.0,6.0,6.1,SSW,61,SSW,SSW,33,41,64,66,1030.7,1029.8,5,5,15.7,17.9,No,Yes
Williamtown,9.2,22.2,0.0,6.0,9.2,SSE,39,S,SSE,20,28,70,71,1021.6,1020.8,2,5,20.6,19.9,No,No
Mildura,9.1,24.1,0.0,4.0,6.7,WSW,33,SW,SSW,15,13,81,46,1024.5,1022.0,7,3,15.3,22.7,No,No
Sale,10.7,32.0,0.0,8.0,12.0,E,39,SW,E,7,30,51,22,1020.1,1018.3,0,1,21.8,31.1,No,No
Watsonia,16.6,22.1,0.2,4.0,3.9,SW,46,W,SSW,17,24,74,68,1016.6,1017.6,7,7,18.1,19.2,No,No
CoffsHarbour,17.3,25.1,2.0,6.0,8.2,SSW,33,WSW,S,15,22,86,65,1024.6,1023.0,7,2,18.4,24.2,Yes,Yes
Darwin,27.9,32.4,0.0,8.4,2.2,NW,31,SSE,SE,15,11,80,52,1012.3,1008.9,7,7,28.3,32.3,No,No
Darwin,23.2,34.1,0.0,8.6,10.9,E,44,ESE,ESE,19,28,51,25,1013.8,1010.8,7,7,26.4,33.4,No,No
Portland,13.9,19.3,0.0,11.6,12.5,W,37,WSW,WNW,19,22,68,63,1013.1,1014.3,2,1,15.8,18.6,No,No
Moree,14.3,29.6,0.0,8.2,11.0,NNE,48,ENE,N,20,22,60,43,1019.6,1015.2,1,7,20.1,28.5,No,No
Townsville,24.0,37.7,0.0,7.2,11.0,NNE,35,NW,NE,7,17,74,46,1007.0,1003.7,1,1,30.3,36.0,No,No
SydneyAirport,7.8,21.3,0.0,3.6,9.7,NNW,30,NW,NNW,15,20,68,26,1026.4,1021.3,1,0,11.6,20.9,No,No
Sydney,20.5,26.3,3.2,3.6,7.6,E,26,WNW,E,13,15,81,69,1018.1,1016.0,3,5,23.0,25.0,Yes,Yes
Canberra,17.5,31.0,0.6,10.2,7.8,E,44,SE,ESE,7,31,62,47,1010.9,1009.7,1,6,23.6,28.4,No,No
Nuriootpa,10.5,29.4,0.0,6.2,8.3,W,28,ENE,SW,4,13,40,16,1017.9,1014.8,6,3,21.1,28.6,No,No
Townsville,19.4,27.5,0.0,5.4,2.0,E,43,SSE,E,13,22,70,62,1019.3,1016.3,7,7,22.8,26.0,No,No
Sale,17.3,23.1,0.0,2.8,4.1,E,61,E,E,37,46,83,70,1015.1,1013.2,8,3,18.3,21.9,No,No
Hobart,11.8,21.0,0.0,8.8,5.5,W,69,NNW,W,20,22,55,35,1009.1,1010.8,7,7,14.1,19.7,No,No
PerthAirport,11.5,25.9,0.0,5.8,11.1,E,69,E,E,46,19,54,30,1023.0,1018.9,1,2,17.3,25.4,No,No
MelbourneAirport,10.9,18.2,0.0,10.8,9.8,SSE,48,SSW,SSE,30,30,57,43,1019.0,1018.3,6,2,13.1,17.2,No,No
Cairns,14.8,26.9,0.0,7.4,10.5,SE,46,S,ESE,17,31,59,35,1019.8,1017.1,3,2,21.3,25.2,No,No
Portland,11.1,18.9,0.8,5.4,4.7,W,44,NNW,WNW,13,30,77,85,1021.3,1019.7,8,8,12.8,16.0,No,Yes
AliceSprings,22.4,31.4,7.8,7.8,5.6,W,46,SW,S,9,9,84,54,1015.9,1011.4,6,5,24.8,30.0,Yes,Yes
Moree,13.0,29.3,9.8,8.8,13.2,ENE,30,E,SSE,15,11,53,23,1022.5,1018.2,1,1,20.1,28.0,Yes,No
Watsonia,10.3,17.5,0.2,3.0,8.1,W,54,WSW,SW,24,26,73,56,1001.3,1004.7,7,6,12.7,16.1,No,No
Nuriootpa,12.9,27.3,0.0,9.2,11.9,ENE,41,ENE,ESE,19,20,57,24,1020.2,1017.5,3,1,15.9,26.4,No,No
NorfolkIsland,14.3,19.3,13.4,4.4,9.0,WNW,76,W,W,33,37,55,58,1008.6,1009.1,2,3,17.3,18.3,Yes,Yes
Darwin,17.9,32.5,0.0,7.2,10.1,E,35,SE,NNW,15,20,38,42,1013.0,1009.6,5,6,23.9,30.6,No,No
Melbourne,11.1,23.4,0.0,2.0,7.6,SSE,24,WNW,ESE,11,13,79,53,1027.0,1023.2,7,1,14.5,22.7,No,No
Mildura,16.1,37.0,0.0,8.6,13.2,WNW,33,ENE,WSW,19,9,48,16,1013.1,1009.3,1,3,23.1,35.4,No,No
