Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
CoffsHarbour,16.9,26.5,7,2,10.4,SW,26,SSW,ESE,9,11,76,55,1012.2,1009.7,1,2,23.1,25.8,Yes,No
SydneyAirport,13.4,26.4,0,4,9.5,N,35,NW,NE,11,20,72,43,1019.3,1014.6,5,5,18.3,25.4,No,No
Canberra,18.3,21.6,4.4,0.4,0.1,NW,37,NNW,NW,15,17,96,92,1017,1015.5,8,8,19,20.9,Yes,Yes
Sale,16.2,20.3,0.4,4.8,0,ENE,22,ENE,E,11,13,83,83,1021.1,1018.2,8,8,17.9,19.5,No,Yes
PerthAirport,14.5,22.2,0,5,2.5,S,33,S,S,22,19,74,56,1015.3,1013.2,5,8,16.9,21.4,No,No
Darwin,24.3,32.9,0,7,8.8,NNW,35,NE,NW,13,19,61,59,1012.1,1007.9,1,6,29.2,29.7,No,No
AliceSprings,10,37.6,0,37.2,12.2,ESE,31,ENE,SSE,17,22,3,5,1016.5,1010.9,0,1,25.9,35.9,No,No
PerthAirport,17.1,27.2,0,6.6,2.7,SSW,33,E,WSW,17,13,66,47,1015.2,1012.6,7,5,21,26.3,No,No
Nuriootpa,17.7,41.7,0,9.8,10,NE,41,ENE,NNE,17,19,39,13,1007.9,1004.2,0,5,27.2,40.6,No,No
AliceSprings,20.2,32.1,0,15.6,11.3,WSW,63,W,WSW,39,31,5,2,1009.8,1009.1,0,0,27.1,31.4,No,No
WaggaWagga,18.2,20.2,19.6,7.6,0,NNW,33,NE,W,9,19,94,95,1011.8,1009,8,7,18.8,18.6,Yes,Yes
Nuriootpa,10.5,24.1,0,8,12.5,SE,48,ESE,ESE,24,17,47,22,1020.4,1018,0,0,14.2,22.9,No,No
Portland,11.8,17.3,0,4.8,10,ESE,33,SE,SE,17,19,62,60,1023.4,1021.8,8,1,13.5,16.2,No,No
WaggaWagga,3.8,12.4,0,2.2,8,WSW,33,W,WSW,9,20,95,52,1025.1,1022.5,7,2,4.9,11.9,No,No
Darwin,25.7,33.9,0,9.6,8.4,SW,41,N,NW,9,28,59,60,1011.9,1008.4,1,3,31.1,33.1,No,No
Watsonia,8.7,17.1,2.6,3,4.8,SSW,31,WSW,SW,17,11,84,58,1022.7,1021.3,5,7,11.1,15.2,Yes,Yes
Nuriootpa,8.6,18.3,0,5.6,8,WSW,65,SW,WSW,24,20,63,38,1015.4,1014.5,7,5,14.7,17.1,No,No
Melbourne,4.9,13.2,0.4,1.2,2.3,N,24,N,E,15,9,89,68,1026.7,1024.1,7,7,5.6,12.5,No,No
Darwin,24,31.3,62.2,10.2,3.6,WNW,50,SSE,NW,9,13,76,78,1006.1,1004.2,7,7,27.3,29,Yes,Yes
Cairns,24.8,31.7,0,5.8,7.1,ENE,30,SSE,ENE,13,20,76,62,1008.7,1004.9,7,5,27.8,31,No,No
SydneyAirport,8.9,13.4,0,2.8,9.9,WSW,48,WSW,SSW,30,30,55,48,1025.8,1027.5,1,2,11.3,13.2,No,No
Perth,16.6,33.5,0,11.6,13,SSE,41,E,SW,15,17,46,36,1013.7,1009.5,0,1,23.5,31.6,No,No
Sale,8.1,18.7,0,0.6,8.8,E,37,N,E,7,28,74,61,1023.6,1018.2,3,3,14.8,16.8,No,No
Perth,10.2,21.8,0,7.4,12.6,SSW,37,ESE,SW,9,17,49,40,1020.9,1018.2,7,6,17.3,20.5,No,No
Mildura,13.2,30.1,0,11.5,12.8,S,44,S,S,22,22,61,29,1018.2,1016.7,7,1,15.2,27.9,No,No
Mildura,12.3,27.1,0,10.4,13.1,S,44,S,SSW,20,20,52,26,1014.8,1012.5,1,1,16.1,25.4,No,No
Nuriootpa,5,14.2,0,4,2.6,SSW,28,SE,SW,7,13,75,51,1021.2,1017.2,7,6,10.2,13.5,No,No
NorfolkIsland,20.7,24.9,0.4,3.2,9.1,SSE,30,SSE,SSE,17,22,82,82,1009.9,1008.5,2,6,22.9,24.2,No,Yes
NorfolkIsland,19.6,24,0,7.4,10.8,ESE,39,SE,SE,22,24,68,67,1014.5,1014,2,3,21.9,22.9,No,No
Brisbane,23.3,31.5,1.4,8,9.7,S,30,NE,E,9,17,64,52,1005.8,1004.7,7,7,27.5,30.7,Yes,No
NorfolkIsland,18.4,24.9,0,4.2,5.7,SSW,22,E,SE,6,13,73,68,1017.8,1015.7,6,7,22.9,23.1,No,Yes
Brisbane,12.9,23.9,0,4,10.1,W,31,W,WNW,13,9,61,31,1014.1,1009.2,6,2,18.6,23.4,No,No
WaggaWagga,0.1,15.1,0,1.4,7.8,E,22,E,E,11,6,78,49,1029,1025.3,5,7,6.3,14.5,No,No
WaggaWagga,3.6,22.1,0,3,11.2,WSW,22,ENE,WSW,9,13,67,32,1034.6,1030.5,0,0,11.5,21.9,No,No
NorfolkIsland,14.9,20.3,0,3.6,1.1,WSW,28,NW,WNW,6,13,77,93,1022.5,1021.3,1,7,19.8,17.9,No,Yes
Portland,13,19.5,0,5.4,13.2,SE,41,SE,S,22,19,71,69,1017.7,1015.8,6,5,15.5,17.9,No,No
SydneyAirport,21.9,29.9,0,4.6,9.8,NE,65,N,NE,26,44,55,50,1012.5,1009.2,6,5,26.6,28.7,No,No
Mildura,11,31.8,0,5.6,7.9,N,39,NNE,NW,15,11,24,7,1014.7,1011.5,6,5,18,30.3,No,No
PerthAirport,6.7,19.8,0,1.2,9.4,ENE,31,ENE,ENE,17,11,59,35,1030.6,1027.4,0,0,11.3,19.4,No,No
SydneyAirport,16.9,25.9,1.4,7,12.8,SW,39,SW,SE,30,24,36,39,1008.3,1007.6,1,1,20.3,24.9,Yes,No
MelbourneAirport,18,26.9,21.4,7,8.9,SSE,41,W,SSE,9,20,95,54,1019.5,1017,8,5,18.5,26,Yes,No
SydneyAirport,17.7,28.1,0,6.8,10.4,NNE,54,NW,NE,11,35,64,47,1020,1015.6,1,1,22,27.9,No,No
PerthAirport,22.5,37.4,0,10.8,12.3,E,41,ESE,WSW,11,30,41,34,1012.1,1009,4,4,28.5,34.8,No,No
Sydney,20.4,27.1,0,4.2,6,S,31,SSW,ESE,13,15,67,57,1018.5,1016.9,7,4,21.7,25.7,No,No
Brisbane,23.2,30.8,1.2,6.2,1.2,NNE,24,NNE,NE,7,7,70,84,1007.3,1005.8,7,7,29,28.1,Yes,Yes
Nuriootpa,20.9,25.6,1.4,9.4,1.6,NW,39,NNW,NNE,7,9,90,84,1016.4,1016.7,6,7,21.6,22.1,Yes,Yes
Portland,6.4,14.3,4.4,1.6,2.7,S,33,WSW,SSE,9,20,96,65,1017.7,1019.2,8,8,11.8,12.5,Yes,No
Nuriootpa,4.1,14.9,0.8,1.6,3.1,N,46,NNE,NNE,9,17,95,61,1019.8,1013.4,4,7,9.1,14.3,No,Yes
Cairns,18.4,28.6,0,4,8.3,S,28,SSE,E,13,19,63,45,1016.1,1013,1,4,24.6,28.2,No,No
NorfolkIsland,15.8,21.5,0.2,7.8,1.8,ESE,44,ESE,ESE,20,19,67,66,1017,1016.1,7,7,20.2,19.4,No,No
Brisbane,8.1,20.1,0,4.8,10,E,20,WSW,E,7,11,47,29,1023.1,1019.6,1,1,14.7,18.9,No,No
Mildura,8.7,21.5,13.4,4.4,12.2,S,35,S,S,17,19,73,32,1016.9,1015.8,3,2,11.3,19.3,Yes,No
Watsonia,17.8,29.3,1.6,2.6,0,ESE,24,SW,E,4,11,96,81,1012.2,1010,8,8,19.2,25.7,Yes,Yes
Williamtown,14.7,22.4,0,6.6,10.4,WNW,81,NW,WNW,37,52,41,35,1003.2,1003.5,1,1,21.8,20.4,No,No
Woomera,12.8,25.4,0,10,11.4,SE,48,SE,SSE,30,24,50,23,1023.2,1020.7,0,0,16.8,22.9,No,No
Sydney,11.4,23.3,0,6.8,12.3,ENE,37,W,NE,13,22,56,46,1018.9,1014.4,7,1,17.6,22.8,No,No
Cairns,20.4,27.6,0,4.8,3.1,S,44,S,SE,17,28,64,72,1015,1012.3,2,7,25.4,25.3,No,Yes
Moree,-2.2,14.6,0,4.6,9.7,SW,39,SSE,WSW,11,24,72,36,1022.8,1018.7,2,3,4.8,13.8,No,No
PerthAirport,16.8,35,0,13.2,12.2,E,85,E,E,35,28,43,20,1016,1010.8,3,7,22.5,33.1,No,Yes
Woomera,26.6,42.1,0,13.6,5.4,WSW,61,NNE,NNW,26,20,20,18,1010.8,1006.9,2,4,31.7,39.2,No,No
Sale,6.5,22.5,0.2,3.6,4.1,NW,76,NNE,WNW,33,50,33,46,1003.3,999.5,6,6,18.9,19.2,No,No
WaggaWagga,10.4,19.8,1.8,2,7,NW,52,WNW,N,17,17,85,56,1004,1000.1,8,7,13.8,18.8,Yes,No
PerthAirport,16.9,23.8,9.2,2.8,7.9,WNW,48,W,WNW,13,24,78,69,1006.3,1007.3,7,6,21.3,21.4,Yes,Yes
Williamtown,22.2,25.6,1,3.8,0.1,SE,50,SSE,SE,26,31,71,59,1016.6,1018.8,8,8,24.2,23.7,No,No
SydneyAirport,21.8,27.1,0,8,1.2,S,57,S,SSE,33,26,75,63,1023.7,1024.1,7,7,23.5,25.8,No,No
Canberra,9,17.6,0,2.8,3.1,E,28,SW,NE,7,13,81,50,1028.9,1026.5,7,7,12.3,16.3,No,No
Moree,10.6,21.6,0,2,4.2,NNE,33,ENE,N,13,15,75,52,1023.6,1019.5,7,6,14.3,20.7,No,Yes
Mildura,5.5,22.3,0,3.2,9.6,NNW,50,N,NNW,13,24,47,14,1018.8,1013.3,0,0,12.6,22.1,No,No
PerthAirport,0.9,16.7,3.2,3.4,10.5,SSW,37,NE,S,7,20,72,41,1026.5,1025.6,1,4,9.3,14.9,Yes,No
Moree,2.6,18.3,0,3,7.2,ENE,26,E,E,17,6,71,39,1026,1023,4,6,9.8,16.9,No,No
MelbourneAirport,4.9,22.5,0,2,10,NNE,43,NNE,NNE,13,24,66,36,1027.9,1023.5,1,2,14.2,22.1,No,No
Brisbane,11.5,22.8,0,2,5.4,SSE,17,SSW,ESE,6,7,67,58,1022.4,1018.6,5,6,17,20.1,No,No
SydneyAirport,9.3,17.1,0.2,1.6,5.1,SW,22,NNW,SE,9,13,70,64,1026.4,1022.8,6,7,13.8,16.6,No,No
Darwin,24.5,29.4,14.8,4.2,1.1,W,69,WNW,WNW,30,19,84,88,1004.8,1002.8,7,8,28.2,27.1,Yes,Yes
Townsville,13.6,27.1,0,3.4,10.6,NNE,28,SE,ENE,9,15,67,50,1017.5,1014.2,1,1,23.6,26.6,No,No
MelbourneAirport,11.4,19.5,0,1.6,7.3,N,52,NW,W,24,30,65,48,1014,1013,5,6,15.9,17.6,No,No
Cairns,16.2,29.5,0,9.2,11.2,ESE,41,SE,ESE,19,30,50,39,1016.3,1013.6,0,1,23.8,28.5,No,No
Woomera,7.9,24.8,0,4.4,10.3,NW,52,N,NW,20,31,43,15,1021.1,1017.5,1,1,13.8,24,No,No
Moree,8.7,15.9,10.8,2.2,8.1,NW,37,WNW,WNW,17,26,65,52,1016.3,1012.3,5,7,11.2,14.3,Yes,No
NorfolkIsland,14,17.2,0.4,4,8.3,SW,50,S,S,26,22,75,69,1016,1013.9,4,2,14.2,16.3,No,Yes
Cairns,22,28.1,3.4,1.6,7.2,SSE,31,W,ESE,4,13,88,73,1013.6,1010.5,5,6,24.9,26.7,Yes,No
WaggaWagga,0.6,12.8,0,1,2.2,E,17,E,W,9,6,91,68,1023.9,1019.4,7,7,4.7,12,No,No
Darwin,26.8,34.2,0,6.4,9.5,N,31,NE,NNW,17,19,69,57,1008.3,1004.9,7,7,30.7,33.1,No,No
Portland,11.1,16.8,0,1.8,10,W,30,SW,S,7,11,64,59,1029,1028.3,5,7,13.2,15.3,No,Yes
PerthAirport,8.6,20.4,11.6,2,8.2,WSW,20,NNE,SW,9,9,87,58,1023,1021.9,3,5,12.5,18.7,Yes,No
WaggaWagga,10.8,31.3,0,6.6,10.6,SW,30,ESE,WSW,11,11,41,19,1022.1,1018.9,1,6,17.9,30,No,No
Brisbane,7.5,22.9,0,3.4,9,NNE,30,SW,NNE,6,15,60,45,1020.6,1015.4,1,1,13.6,21.3,No,No
Nuriootpa,10.7,21.8,0,5.4,9.8,SE,43,SE,SSE,22,20,72,43,1025.5,1022.7,7,1,12.4,20.6,No,No
Portland,7.7,18.7,0.6,5,8.3,W,35,NNW,W,17,17,82,69,1022.8,1020.4,5,8,14.7,18,No,No
Moree,14.7,19.9,19.4,10,0,E,37,ENE,E,13,15,85,74,1015.1,1012.1,8,8,15.3,19.5,Yes,Yes
Portland,11.4,19.7,1.4,3.6,11.5,SE,37,S,SE,13,19,69,50,1022.7,1024.2,2,7,15.4,17.9,Yes,No
Cairns,21.4,27.4,15.6,3.4,4.9,SSE,61,S,SE,22,35,84,67,1018.4,1015.8,7,4,23.4,26.3,Yes,Yes
AliceSprings,0.7,15.5,0,2.6,9.5,SE,46,SSE,SE,11,22,54,28,1027.7,1024.2,4,0,8.3,14.5,No,No
MelbourneAirport,15.6,25.6,0,10.6,12.4,WSW,43,SW,SSE,17,24,66,48,1017.1,1015.9,1,1,17.9,23.8,No,No
Mildura,12.6,30.4,0,13.4,13.4,S,39,SSE,SE,24,24,46,13,1017.8,1014.9,0,0,16.8,28.4,No,No
Darwin,16.7,30,0,7.8,11.1,ESE,39,SE,WNW,24,20,36,22,1017.1,1012.8,6,5,19.7,29.3,No,No
Canberra,12.1,28.7,0,8.6,6.7,WNW,59,NNW,WNW,4,19,66,37,1021,1018,3,6,16.7,25.9,No,No
Mildura,4.1,20.7,0,4.6,10.7,S,52,SSE,ESE,17,15,65,32,1035.3,1031.4,0,0,11.5,20.2,No,No
SydneyAirport,13.2,23.2,0,4,3,NNW,50,N,N,20,24,52,57,1019,1013.7,6,7,20.1,21.1,No,Yes
Sydney,17.2,25.4,32.6,1,0,ESE,30,SSE,ESE,17,4,89,86,1013.3,1009.3,8,8,18.8,20.2,Yes,Yes
PerthAirport,19.8,39.8,0,13,12.7,ESE,54,E,SW,31,26,38,26,1008.8,1004.2,2,1,26.9,36.9,No,No
AliceSprings,19.7,31.4,0,6,13,SSE,48,ESE,S,19,22,26,14,1009.4,1006.1,1,2,24.6,30.6,No,No
Portland,6.9,14.9,1.4,2.2,11.1,W,57,W,SSW,28,26,86,76,1014.6,1015.6,8,8,10.6,12.4,Yes,Yes
Nuriootpa,2.6,16.7,0,2.1,9.3,SE,28,ENE,S,13,11,69,43,1028,1025.7,3,1,10.9,15.6,No,No
Perth,7.9,17.4,0.2,1.4,2.4,S,17,N,SW,6,2,84,59,1026.1,1024.2,7,7,11.1,17,No,No
Nuriootpa,14.8,31.2,0,12.4,12.2,SW,57,SW,WSW,17,33,60,10,1009.1,1006.3,1,1,22.6,29.9,No,No
Melbourne,7.4,14.1,0.2,1.6,3.7,WSW,56,WSW,WSW,31,39,75,65,1025.1,1021.7,7,7,10.2,13.3,No,No
AliceSprings,18.3,35.9,0,10.8,11.3,E,41,ENE,ESE,11,22,37,19,1014.1,1010.1,1,6,28.9,35.4,No,No
Mildura,2.4,17,0,1.6,3.5,NNE,43,NNE,NNE,20,24,76,53,1025.5,1019.7,6,8,7.7,16.6,No,No
WaggaWagga,3.8,13.4,0,2.2,5.1,W,41,NW,WSW,13,28,88,72,1019.8,1016.7,7,7,8.3,12.2,No,Yes
Townsville,14.7,26.2,0,4.6,10.5,ENE,31,SSE,ENE,15,24,74,63,1016.3,1012.8,1,3,21.4,24.5,No,No
PerthAirport,19.3,25.3,7.8,14.4,3.9,SSW,61,SSW,S,19,43,72,65,1001.7,1002.8,7,7,22.9,20.6,Yes,No
Sale,8.9,17.5,0.2,1.8,5.5,W,35,WNW,SW,15,13,92,62,1026.4,1024.7,6,5,11.6,16.3,No,No
Perth,1.2,18.7,0,0.8,9.4,NE,17,ESE,NW,9,4,75,36,1028.3,1025.4,0,1,8,18.2,No,No
AliceSprings,13.3,34.3,0,15.6,10.9,ESE,41,E,SE,24,17,11,8,1019.8,1015.6,1,1,25.5,33.1,No,No
Darwin,23.4,31.4,60.4,9.6,5.7,NW,54,NNW,WNW,17,20,87,66,1004,1002.1,7,7,27.3,30.9,Yes,Yes
Melbourne,5.6,15.1,0,2,3.1,NNE,39,N,NNE,17,20,76,48,1027.2,1023.6,7,7,8.1,14.7,No,No
Hobart,2,16.1,0,0.6,0.9,NW,31,NW,NNE,19,6,96,82,1026.9,1022.6,6,7,2.1,9.5,No,Yes
Cairns,23.2,32.2,0,7.4,10.4,SE,37,SSE,ESE,17,22,71,54,1013.3,1009.2,1,2,28.1,31.2,No,No
Woomera,10,22.8,9.2,8.6,5,NNE,41,NE,WNW,13,20,84,32,1012.6,1008.6,8,1,11.7,22.1,Yes,No
PerthAirport,17.2,32,0,8,11.4,ESE,50,E,SW,28,17,54,29,1020.3,1016.5,1,4,23,30.3,No,No
Nuriootpa,17.4,25.4,0,11.2,0,ENE,52,NE,ESE,13,6,40,68,1007.6,1007.1,8,8,24.1,21.9,No,Yes
Cairns,20.5,32.2,0,8.4,11.5,E,37,SSE,E,19,28,57,52,1011.5,1008.4,1,2,27.9,31.1,No,Yes
Sale,14.5,34.3,0,7.2,10.8,SSW,48,NNE,SE,6,30,49,27,1009.1,1007.2,1,5,25.7,32.7,No,No
Moree,18.4,36.7,0,37.6,12.7,NNE,52,NNE,NNW,35,20,54,27,1014.4,1010.2,1,5,25.8,35.8,No,No
Perth,7.3,20.8,0,3,8.3,WNW,28,NNE,WNW,9,15,77,57,1018.3,1014.4,7,3,13.6,19.3,No,No
PerthAirport,18.7,40.3,0,12,12.5,E,50,E,NE,33,15,38,19,1010.2,1005.9,1,3,26,38.5,No,No
Cairns,16.3,25.1,0,5.4,7.9,SSE,41,S,SSE,19,22,64,50,1018.5,1015.6,6,2,20.5,24.3,No,No
SydneyAirport,18.5,26.3,0,5.6,7.6,ENE,33,WNW,ENE,9,22,58,56,1023.5,1021.9,7,5,22.1,24.2,No,No
Williamtown,7.7,19.9,0,4,2.9,NW,37,WNW,SSE,11,22,72,72,1019.1,1016.6,7,7,16.7,18.7,No,No
WaggaWagga,20.3,35.3,0,8.8,11.6,E,37,ENE,N,24,11,54,24,1019.1,1015.8,0,2,23.8,32.9,No,No
Mildura,11.2,28.3,0,10,13.3,SE,46,SSE,SSE,17,20,58,20,1019.6,1016,0,1,15,26.1,No,No
Sale,-1.4,15.3,0,0.4,3,ENE,20,N,ESE,6,11,97,64,1022,1018,7,7,4.4,13.3,No,Yes
Cairns,21.1,30.3,0,7,11.2,ENE,30,SE,NE,15,19,68,56,1013.5,1010.2,2,1,27.1,29.6,No,No
Cairns,19.6,30.2,0,8,10.7,ENE,31,S,NE,17,20,61,45,1017.4,1013.8,3,1,25.4,29.2,No,No
Hobart,9.8,21.1,0,5.6,11.9,S,31,E,SE,11,19,61,49,1018.8,1017.1,1,6,15.5,19.5,No,No
PerthAirport,7.1,18.4,1,2.2,7.6,WSW,31,WSW,SSE,7,11,89,53,1021.5,1020.6,3,7,12.3,16.9,No,No
Woomera,10.4,16.6,0,6.8,4,SW,37,SSW,SSW,28,24,82,44,1020.4,1020,7,7,12.7,16.1,No,No
Townsville,25.4,33.3,0,12.8,7.9,E,50,SE,ENE,24,33,50,48,1009.6,1005.5,7,4,28.6,32,No,No
Darwin,26.3,33.1,0,6.6,8.7,E,56,NW,WNW,20,26,72,59,1010.7,1006.8,6,3,30.1,32.8,No,No
Cobar,13.5,28.4,0,5.8,9,ENE,35,ENE,ENE,24,11,57,32,1023,1019.8,1,3,19.9,28.1,No,No
Nuriootpa,8.9,17.2,9.2,4,6.2,W,69,WNW,WNW,31,30,81,50,1008,1005,4,7,11.6,15.5,Yes,Yes
Darwin,22.5,32,29.8,8.2,3.8,SE,37,ESE,ESE,17,13,90,58,1010.9,1006.9,7,6,23.2,31.1,Yes,No
Melbourne,12.7,26.2,0,8,10.5,N,44,NE,N,9,20,46,33,1024.6,1020.2,4,6,19.2,25.7,No,No
WaggaWagga,2.7,28.9,0,9.8,12.8,W,39,ENE,W,7,15,45,11,1019.8,1016.1,0,2,15.3,27.2,No,No
Nuriootpa,13.3,17.6,3.8,5,0,E,28,E,ENE,15,15,96,90,1024.2,1022.6,8,8,13.4,16.1,Yes,No
Watsonia,9.2,24.4,0,3.6,9,WSW,22,ENE,SSW,6,13,99,57,1016.3,1012.7,5,2,11.6,22.2,No,No
Darwin,24.7,31.3,11.6,6.4,3.7,WNW,46,W,WNW,26,24,76,76,1008.8,1006,6,8,30.2,29.8,Yes,Yes
WaggaWagga,12.5,32.4,0,9,12.9,W,43,E,W,7,31,41,16,1013.8,1010.1,0,2,23.1,31.4,No,No
NorfolkIsland,19.1,24.6,0.4,5.6,10.7,E,35,ESE,E,22,22,72,67,1014.7,1011.7,5,3,22.4,23.7,No,No
MountGambier,8.4,18.5,0,1.6,4.3,NW,54,NNW,W,20,17,79,90,1013.3,1014.1,4,8,14,11.8,No,Yes
Brisbane,11.4,22.6,0,3,9.7,E,20,WSW,ENE,4,11,55,44,1023.1,1018.9,2,1,16.1,20.7,No,No
MelbourneAirport,3.8,10,0,1.6,0,WSW,46,N,ENE,26,13,85,97,1013,1012.9,7,7,6,7.4,No,Yes
Cobar,18.6,29.7,6.6,3.8,5.2,SSW,33,E,SSW,11,9,93,71,1011.9,1009.4,8,7,22,28.1,Yes,No
MountGambier,13.7,23.3,0,7.8,6.9,SSW,44,WSW,SSW,20,31,65,46,1015.8,1015.3,7,2,17.5,21.9,No,No
Moree,24.1,38.2,0,12,13,N,33,NNE,NNE,24,11,54,16,1012.9,1008.8,1,1,27.9,37.1,No,No
Perth,23.4,37.7,0,11,12.3,W,33,NE,NW,17,13,33,38,1014.3,1011.4,0,1,30.1,34.2,No,No
Perth,10.2,28.9,0,7,12.1,SW,33,NE,SW,13,17,25,15,1019.5,1016.7,0,1,22.3,27.3,No,No
Brisbane,12.5,22.5,0.2,3.2,9.5,WSW,28,WSW,SSW,9,6,70,54,1014.2,1010.3,3,2,16.5,21.9,No,No
Watsonia,14.4,23.4,0,5.4,1.8,SW,50,NNW,SSW,7,22,79,97,1015.6,1013.4,7,7,15.4,16.3,No,Yes
Watsonia,12.9,19,0,8.4,7.6,W,54,WNW,W,11,15,61,47,1010.8,1010.9,1,7,14.6,18.3,No,Yes
Hobart,7.7,16.3,3.4,1,5.8,NNW,43,N,NNW,2,9,88,49,1005.8,1007.7,6,4,9.6,13.9,Yes,No
Perth,19.3,26.6,0,5.4,5.3,S,37,ENE,WSW,4,19,68,51,1014.2,1013,7,7,20.3,25.9,No,No
Sale,7.4,15.3,0,5.2,7.2,WNW,72,NNW,WNW,26,41,58,38,1014,1014.8,1,5,11.2,14.1,No,No
MelbourneAirport,9.9,22.7,2.4,3.4,10.1,SSE,37,SSE,SE,9,22,80,45,1012,1011.1,4,3,15.2,20.9,Yes,No
Brisbane,22.1,30.8,0,9,9,ENE,31,E,ESE,17,17,55,47,1014.4,1012.5,4,2,28.3,29.7,No,No
Melbourne,11.4,18,2.2,3.4,5.5,N,31,NW,WSW,13,19,89,43,1020.1,1020.5,7,5,13,17,Yes,No
PerthAirport,3.8,17.6,0,1.6,8.7,NE,28,ENE,WNW,15,4,69,36,1025.5,1021.8,1,2,8.8,17,No,No
Cairns,17.7,27.8,0,0.6,9.3,SSE,35,S,ESE,19,15,62,45,1015.9,1013.5,3,4,23.1,26.9,No,No
CoffsHarbour,6,19.4,0,2.2,7.8,NE,26,SW,NE,7,13,89,55,1025.4,1022.2,5,4,12.4,18,No,No
Darwin,24.3,32.1,6.8,6.4,6.2,SSW,37,E,S,2,15,82,93,1012.3,1009.6,7,8,27.9,25.2,Yes,Yes
Townsville,12.1,26.1,0,7.4,9.8,E,43,S,ENE,9,30,42,50,1021.8,1018.6,2,7,20.4,24.2,No,No
WaggaWagga,2.3,11.5,0,1.4,0.1,NW,24,W,NNW,2,11,99,80,1024.1,1023.1,7,7,5.5,11.3,No,Yes
MountGambier,5.8,15.7,2.6,1,8.3,SSE,35,SE,SSE,15,19,88,66,1019.4,1018.4,5,3,11.6,14.1,Yes,No
Mildura,4.9,17.5,0,1.6,8.6,SSE,26,SSW,SSE,11,15,97,61,1033.2,1030.6,5,2,7.4,17.2,No,No
Hobart,17.1,31,0,8.8,4.3,SSW,61,NNE,SE,13,19,34,74,1010.1,1010.9,6,7,25,15.8,No,Yes
Canberra,5,12.6,0,2.8,7,WNW,50,NNW,WNW,26,28,70,48,1013.1,1013.4,4,8,8.5,10.9,No,No
Moree,27.2,40.2,0,16,11.8,NNE,46,NNE,WNW,31,24,41,15,1010.2,1007.8,7,7,30.9,39.6,No,No
Woomera,27.8,37.9,0,13.8,2.2,S,65,E,W,9,15,26,13,1004.7,1004,8,8,29.8,36.4,No,No
Watsonia,10,23.1,0,3,8.9,SW,28,E,N,2,13,75,42,1033.2,1027.4,6,1,13.6,22.5,No,No
Nuriootpa,16,35.5,0,7.8,10.8,SE,48,NNE,SW,9,20,21,13,1017.4,1013.9,6,6,28.8,34.9,No,No
Cairns,18.1,26,2.2,6.2,6.5,SE,39,S,SE,15,30,73,58,1021.5,1018.3,5,5,21.6,24,Yes,No
Sydney,14.8,22.9,1.4,2.6,9.3,NE,41,WNW,ENE,6,26,80,63,1020.5,1017.5,4,4,18.3,21.9,Yes,No
Mildura,4.8,20.5,0,2,6.8,NW,48,N,NW,11,28,77,39,1014.2,1008.5,1,6,9.5,19.9,No,Yes
Moree,4.1,20.8,0,9,11.5,SSW,46,SSW,SSW,19,31,47,27,1022.2,1019.9,3,3,14.3,20,No,No
Nuriootpa,9.2,30.2,0,11,11.6,SE,33,N,S,4,9,58,19,1013.3,1011.5,1,5,20,28.3,No,No
Perth,7.1,16,19.2,2.6,9.8,SW,44,SE,SSW,7,15,65,41,1023.4,1022.6,1,3,12,15.2,Yes,No
WaggaWagga,15.7,32.9,0,11.6,12.9,E,56,ENE,N,24,9,44,22,1018.6,1012.9,1,0,19.4,29.9,No,No
Williamtown,6.9,19.1,0.2,2.2,6.9,WNW,50,NW,WNW,11,30,93,55,1009.8,1005.9,6,4,10.3,16.9,No,No
WaggaWagga,12.1,35.4,0,8,10.8,SW,46,ENE,NW,15,19,29,10,1012.9,1006.7,3,5,22.4,34.2,No,No
SydneyAirport,7.4,18,0,2.6,9.5,WSW,39,NW,S,19,17,52,46,1025.4,1024.2,1,1,11.7,16.7,No,Yes
NorfolkIsland,17.9,22.6,0,5.8,10.9,SE,39,SE,SE,20,20,58,56,1019.2,1017.7,3,2,21.1,21.6,No,Yes
Watsonia,6.4,27.9,0.2,3.4,9.7,W,72,NNE,NNE,24,24,40,27,1008.6,1000.7,2,5,20.5,27.4,No,Yes
Watsonia,17.6,29.5,0.6,7,9.3,SW,67,W,SSW,7,19,97,37,1012.2,1009,7,5,18.4,27.3,No,No
Sydney,19.4,25.5,0,5.6,12.4,NNE,54,ENE,NE,19,28,62,63,1012.3,1007.6,4,1,23.6,24.9,No,No
Sale,15.1,16,2,3.8,0.4,SSW,39,WNW,SSE,11,13,94,89,1008,1007.5,8,7,15.5,14.7,Yes,Yes
Brisbane,16.4,27,0,7,9.5,NNE,22,NE,NE,4,9,66,63,1021.1,1017.2,7,5,22.9,24.6,No,No
PerthAirport,16.5,32.9,0,9.8,11.5,SW,41,S,SW,11,24,41,33,1008.4,1007.6,7,6,27.5,30.9,No,No
Sale,8.9,19.8,0,4,5.7,WSW,37,W,W,19,24,65,51,1015.2,1013.5,8,8,16.4,18.6,No,No
